Job Name,Job ID,User Name,Comment,Department,Submit Machine,Submit Date Time,Start Date Time,Finish Date Time,Pool,Group,Priority,Frame List,Frame Count,Task Count,Plugin,Auxiliary Files,Auxiliary File Size (Bytes),Machine Limit,Error Count,Average Concurrent Tasks,Clock Render Time,Total Task Time,Average Task Time,Median Task Time,Total Task Startup Time,Average Task Startup Time,Median Task Startup Time,Total Task Render Time,Average Task Render Time,Median Task Render Time,Total Normalized Task Render Time,Average Normalized Task Render Time,Median Normalized Task Render Time,Average Frame Time,Average Frame Startup Time,Average Frame Render Time,Average Normalized Frame Render Time,Median Frame Time,Median Frame Startup Time,Median Frame Render Time,Median Normalized Frame Render Time,Wasted Error Time,Wasted Requeue Time,Total Output File Size (Bytes),Average Output File Size (Bytes),Median Output File Size (Bytes),Peak RAM Usage (Bytes),Average RAM Usage (Bytes),Median RAM Usage (Bytes),Peak CPU Usage,Average CPU Usage,Median CPU Usage,Used CPU Clocks,Total CPU Clocks,Peak Swap Usage (Bytes),Average Swap Usage (Bytes),Median Swap Usage (Bytes),Batch Name
301_13_taf_0467_bg_track_v0016.nk,66d6e78f7e6b4b9c2f4bccd3,suraj.umbarkar,,,pnewspt105,2024/09/03 16:10:15,2024/09/03 16:10:17,2024/09/03 16:12:28,2d_pool,2d_group,100,1017-1081,65,65,Nuke,0,0,0,4,16,00:00:02:10,00:00:32:51,00:00:00:30,00:00:00:30,00:00:00:48,00:00:00:00,00:00:00:00,00:00:31:37,00:00:00:29,00:00:00:29,00:00:31:37,00:00:00:29,00:00:00:29,00:00:00:30,00:00:00:00,00:00:00:29,00:00:00:29,00:00:00:31,00:00:00:00,00:00:00:30,00:00:00:30,00:00:00:35,00:00:00:00,7180645942,110471476,110461484,13794107392,4019636992,3884457984,96 %,6 %,6 %,30725027,510392850,0,0,0,
304_50_mvf_0060_prep_polesremoval_v001.nk,66d6673a7e6b4b9c2f4bc3c4,mahendra.bobade,,,pnewspt080.basilic.com,2024/09/03 7:02:42,2024/09/03 7:02:42,2024/09/03 7:03:21,2d_pool,2d_group,50,1001-1137,137,14,Nuke,1,252129,0,0,13,00:00:00:39,00:00:08:03,00:00:00:34,00:00:00:34,00:00:00:38,00:00:00:02,00:00:00:02,00:00:07:24,00:00:00:31,00:00:00:31,00:00:07:24,00:00:00:31,00:00:00:31,00:00:00:03,00:00:00:00,00:00:00:03,00:00:00:03,00:00:00:04,00:00:00:01,00:00:00:04,00:00:00:04,00:00:00:00,00:00:00:00,0,0,0,1921671168,513122112,520220672,25 %,1 %,1 %,1602881,118527775,0,0,0,
304_50_mvf_0060_prep_polesremoval_v001.nk,66d667b57e6b4b9c2f4bc3d8,mahendra.bobade,,,pnewspt080.basilic.com,2024/09/03 7:04:45,2024/09/03 7:04:45,2024/09/03 7:05:16,2d_pool,2d_group,50,1001-1137,137,14,Nuke,1,252115,0,0,11,00:00:00:30,00:00:05:19,00:00:00:22,00:00:00:22,00:00:00:39,00:00:00:02,00:00:00:02,00:00:04:39,00:00:00:19,00:00:00:19,00:00:04:39,00:00:00:19,00:00:00:19,00:00:00:02,00:00:00:00,00:00:00:02,00:00:00:02,00:00:00:03,00:00:00:01,00:00:00:02,00:00:00:02,00:00:00:00,00:00:00:00,0,0,0,1958379520,565804226,531737408,22 %,1 %,1 %,1074838,71795974,0,0,0,
304_50_mvf_0060_prep_polesremoval_v002.nk,66d67b877e6b4b9c2f4bc535,mahendra.bobade,,,pnewspt080,2024/09/03 8:29:19,2024/09/03 8:29:21,2024/09/03 8:30:38,2d_pool,2d_group,100,1001-1137,137,137,Nuke,0,0,0,4,80,00:00:01:16,00:01:42:22,00:00:00:44,00:00:00:43,00:00:08:12,00:00:00:03,00:00:00:03,00:01:34:09,00:00:00:41,00:00:00:39,00:01:34:09,00:00:00:41,00:00:00:39,00:00:00:44,00:00:00:03,00:00:00:41,00:00:00:41,00:00:00:44,00:00:00:04,00:00:00:40,00:00:00:40,00:00:00:16,00:00:00:00,2943533259,21485644,21451328,1017655296,328805007,332617440,20 %,0 %,1 %,14357927,1427603997,0,0,0,
304_50_mvf_0060_prep_polesremoval_v002.nk,66d6a1f47e6b4b9c2f4bc8b2,mahendra.bobade,,,pnewspt080.basilic.com,2024/09/03 11:13:16,2024/09/03 11:13:17,2024/09/03 11:13:50,2d_pool,2d_group,50,1001-1137,137,14,Nuke,1,7317315,0,0,13,00:00:00:33,00:00:06:42,00:00:00:28,00:00:00:29,00:00:00:40,00:00:00:02,00:00:00:02,00:00:06:02,00:00:00:25,00:00:00:26,00:00:06:02,00:00:00:25,00:00:00:26,00:00:00:02,00:00:00:00,00:00:00:02,00:00:00:02,00:00:00:03,00:00:00:01,00:00:00:03,00:00:00:03,00:00:00:00,00:00:00:00,0,0,0,1369239552,571955049,572773376,44 %,2 %,2 %,2130286,96618406,0,0,0,
304_50_mvf_0060_prep_polesremoval_v002.nk,66d6a2827e6b4b9c2f4bc8dc,mahendra.bobade,,,pnewspt080.basilic.com,2024/09/03 11:15:37,2024/09/03 11:15:38,2024/09/03 11:16:11,2d_pool,2d_group,50,1001-1137,137,14,Nuke,1,7317254,0,0,10,00:00:00:33,00:00:05:21,00:00:00:22,00:00:00:22,00:00:00:39,00:00:00:02,00:00:00:02,00:00:04:41,00:00:00:20,00:00:00:19,00:00:04:41,00:00:00:20,00:00:00:19,00:00:00:02,00:00:00:00,00:00:00:02,00:00:00:02,00:00:00:03,00:00:00:01,00:00:00:02,00:00:00:02,00:00:00:00,00:00:00:00,0,0,0,1401618432,525326891,527577472,19 %,1 %,1 %,1104804,77435742,0,0,0,
304_50_mvf_0060_prep_polesremoval_v002.nk,66d6a38b7e6b4b9c2f4bc8f6,mahendra.bobade,,,pnewspt080,2024/09/03 11:20:03,2024/09/03 11:20:03,2024/09/03 11:21:12,2d_pool,2d_group,100,1001-1137,137,137,Nuke,0,0,0,5,78,00:00:01:08,00:01:28:44,00:00:00:38,00:00:00:37,00:00:08:17,00:00:00:03,00:00:00:03,00:01:20:26,00:00:00:35,00:00:00:34,00:01:20:26,00:00:00:35,00:00:00:34,00:00:00:38,00:00:00:03,00:00:00:35,00:00:00:35,00:00:00:38,00:00:00:04,00:00:00:35,00:00:00:35,00:00:00:28,00:00:00:00,5887047950,42971152,42902656,1066221568,381184659,384587200,28 %,1 %,1 %,12769308,1223218499,0,0,0,
305_09_ssd_0140_roto_test_v001.nk,66d6bcc87e6b4b9c2f4bca7a,rohitk,,,pnewspd133.basilic.com,2024/09/03 13:07:44,2024/09/03 13:07:45,2024/09/03 13:08:25,2d_pool,2d_group,50,1001-1100,100,10,Nuke,1,2368,0,0,10,00:00:00:39,00:00:05:53,00:00:00:35,00:00:00:35,00:00:00:27,00:00:00:02,00:00:00:02,00:00:05:25,00:00:00:32,00:00:00:32,00:00:05:25,00:00:00:32,00:00:00:32,00:00:00:03,00:00:00:00,00:00:00:03,00:00:00:03,00:00:00:04,00:00:00:01,00:00:00:04,00:00:00:04,00:00:00:00,00:00:00:00,0,0,0,830025728,523236201,520510528,32 %,1 %,1 %,1215356,86123850,0,0,0,
305_31_den_0090_roto_char_v008_NewSession_ReviewOutputNode,66d6dc207e6b4b9c2f4bcc43,ramij.shaikh,,,pnewsrt048.basilic.com,2024/09/03 15:21:28,2024/09/03 15:21:29,2024/09/03 15:22:10,2d_pool,2d_group,100,1017-1117,101,11,Silhouette,1,303900,0,2,9,00:00:00:40,00:00:05:35,00:00:00:30,00:00:00:31,00:00:00:32,00:00:00:02,00:00:00:02,00:00:05:03,00:00:00:27,00:00:00:28,00:00:05:03,00:00:00:27,00:00:00:28,00:00:00:03,00:00:00:00,00:00:00:03,00:00:00:03,00:00:00:04,00:00:00:01,00:00:00:04,00:00:00:04,00:00:00:22,00:00:00:00,0,0,0,1167003648,357569553,363433664,24 %,1 %,1 %,1372190,76685933,0,0,0,
305_31_den_0090_roto_char_v008_NewSession_ReviewOutputNode,66d6dd797e6b4b9c2f4bcc5c,ramij.shaikh,,,pnewsrt048.basilic.com,2024/09/03 15:27:13,2024/09/03 15:27:13,2024/09/03 15:27:56,2d_pool,2d_group,100,1017-1117,101,11,Silhouette,1,303901,0,2,8,00:00:00:42,00:00:05:08,00:00:00:28,00:00:00:29,00:00:00:31,00:00:00:02,00:00:00:02,00:00:04:37,00:00:00:25,00:00:00:26,00:00:04:37,00:00:00:25,00:00:00:26,00:00:00:03,00:00:00:00,00:00:00:02,00:00:00:02,00:00:00:03,00:00:00:01,00:00:00:03,00:00:00:03,00:00:00:20,00:00:00:00,0,0,0,1927303168,511994888,502136160,26 %,2 %,3 %,1955303,75229123,0,0,0,
305_31_den_0200_prep_Removematt_v008.nk,66d713c27e6b4b9c2f4bcf0c,mustak.ahamad,,,pnewspt104.basilic.com,2024/09/03 19:18:50,2024/09/03 19:18:51,2024/09/03 19:21:21,2d_pool,2d_group,50,1017-1067,51,6,Nuke,1,883388,0,9,2,00:00:02:30,00:00:03:24,00:00:00:34,00:00:00:33,00:00:00:16,00:00:00:02,00:00:00:02,00:00:03:07,00:00:00:31,00:00:00:30,00:00:03:07,00:00:00:31,00:00:00:30,00:00:00:04,00:00:00:00,00:00:00:03,00:00:00:03,00:00:00:03,00:00:00:01,00:00:00:03,00:00:00:03,00:00:06:25,00:00:00:00,0,0,0,1311731712,470330704,498379552,38 %,1 %,1 %,835223,51516748,0,0,0,
305_31_den_0200_prep_Removematt_v008.nk,66d7179e7e6b4b9c2f4bcf3b,mustak.ahamad,,,pnewspt104.basilic.com,2024/09/03 19:35:17,2024/09/03 19:35:18,2024/09/03 19:37:43,2d_pool,2d_group,50,1017-1067,51,6,Nuke,1,883082,0,13,2,00:00:02:24,00:00:02:28,00:00:00:24,00:00:00:24,00:00:00:16,00:00:00:02,00:00:00:02,00:00:02:12,00:00:00:22,00:00:00:21,00:00:02:12,00:00:00:22,00:00:00:21,00:00:00:02,00:00:00:00,00:00:00:02,00:00:00:02,00:00:00:03,00:00:00:01,00:00:00:03,00:00:00:03,00:00:06:18,00:00:00:00,0,0,0,1306308608,472586170,508715744,99 %,3 %,2 %,1282083,36509618,0,0,0,
305_31_den_0240_prep_floormat_v006.nk,66d6c6727e6b4b9c2f4bcb0f,lalith.thatikonda,,,pnewspt091,2024/09/03 13:48:58,2024/09/03 13:48:58,2024/09/03 13:49:22,2d_pool,2d_group,50,1017-1057,41,21,Nuke,1,3073440,0,0,14,00:00:00:23,00:00:05:20,00:00:00:15,00:00:00:17,00:00:00:50,00:00:00:02,00:00:00:02,00:00:04:28,00:00:00:12,00:00:00:14,00:00:04:28,00:00:00:12,00:00:00:14,00:00:00:07,00:00:00:01,00:00:00:06,00:00:00:06,00:00:00:09,00:00:00:02,00:00:00:08,00:00:00:08,00:00:00:00,00:00:00:00,0,0,0,991203328,541750462,470160576,2 %,0 %,1 %,678057,67804721,0,0,0,
305_31_den_0240_prep_floormat_v006.nk,66d6c6af7e6b4b9c2f4bcb23,lalith.thatikonda,,,pnewspt091,2024/09/03 13:49:59,2024/09/03 13:50:00,2024/09/03 13:50:30,2d_pool,2d_group,50,1017-1057,41,21,Nuke,1,3073478,0,0,14,00:00:00:30,00:00:06:40,00:00:00:19,00:00:00:21,00:00:00:49,00:00:00:02,00:00:00:02,00:00:05:48,00:00:00:16,00:00:00:18,00:00:05:48,00:00:00:16,00:00:00:18,00:00:00:09,00:00:00:01,00:00:00:08,00:00:00:08,00:00:00:11,00:00:00:02,00:00:00:10,00:00:00:10,00:00:00:00,00:00:00:00,1322442018,62973429,63023527,4005208064,890615916,508650304,59 %,2 %,1 %,1445421,77210672,0,0,0,
305_31_den_0240_prep_wireremovel_v003.nk,66d6adf27e6b4b9c2f4bc980,prashant.padvi,,,pnewspt086,2024/09/03 12:04:26,2024/09/03 12:04:26,2024/09/03 12:05:26,2d_pool,2d_group,100,1017-1057,41,41,Nuke,0,0,0,0,13,00:00:00:59,00:00:12:51,00:00:00:18,00:00:00:16,00:00:00:48,00:00:00:01,00:00:00:00,00:00:11:50,00:00:00:17,00:00:00:15,00:00:11:50,00:00:00:17,00:00:00:15,00:00:00:18,00:00:00:01,00:00:00:17,00:00:00:17,00:00:00:17,00:00:00:00,00:00:00:16,00:00:00:16,00:00:00:00,00:00:00:00,1305563480,31843011,31652212,2298474496,456394977,523705152,56 %,1 %,1 %,2646486,164192569,0,0,0,
305_31_den_0240_prep_wireremovel_v003.nk,66d6b1187e6b4b9c2f4bc9e0,prashant.padvi,,,pnewspt086,2024/09/03 12:17:51,2024/09/03 12:17:52,2024/09/03 12:18:48,2d_pool,2d_group,100,1017-1057,41,41,Nuke,0,0,0,0,13,00:00:00:56,00:00:11:45,00:00:00:17,00:00:00:16,00:00:01:05,00:00:00:01,00:00:00:00,00:00:10:27,00:00:00:15,00:00:00:14,00:00:10:27,00:00:00:15,00:00:00:14,00:00:00:17,00:00:00:01,00:00:00:15,00:00:00:15,00:00:00:17,00:00:00:00,00:00:00:15,00:00:00:15,00:00:00:00,00:00:00:00,2459917681,59997992,59258531,2141417472,488245830,512436640,53 %,1 %,1 %,2794251,154549174,0,0,0,
305_38_wer_0190_prep_arrowremoval_v001.nk,66d669027e6b4b9c2f4bc427,mahesh.mhetrajkar,,,pnewspt084.basilic.com,2024/09/03 7:10:18,2024/09/03 7:10:37,2024/09/03 7:11:10,2d_pool,2d_group,50,1017-1047,31,4,Nuke,1,73059,0,0,4,00:00:00:33,00:00:01:47,00:00:00:26,00:00:00:29,00:00:00:14,00:00:00:03,00:00:00:03,00:00:01:32,00:00:00:23,00:00:00:25,00:00:01:32,00:00:00:23,00:00:00:25,00:00:00:03,00:00:00:00,00:00:00:02,00:00:00:02,00:00:00:03,00:00:00:01,00:00:00:03,00:00:00:03,00:00:00:00,00:00:00:00,0,0,0,4825731072,1033538256,1205589376,92 %,5 %,3 %,1378558,24393214,0,0,0,
305_38_wer_0190_prep_arrowremoval_v001.nk,66d669587e6b4b9c2f4bc43e,mahesh.mhetrajkar,,,pnewspt084,2024/09/03 7:11:44,2024/09/03 7:11:45,2024/09/03 7:12:16,2d_pool,2d_group,100,1001-1063,63,7,Nuke,0,0,0,0,7,00:00:00:31,00:00:03:17,00:00:00:28,00:00:00:29,00:00:00:18,00:00:00:02,00:00:00:02,00:00:02:58,00:00:00:25,00:00:00:26,00:00:02:58,00:00:00:25,00:00:00:26,00:00:00:03,00:00:00:00,00:00:00:02,00:00:00:02,00:00:00:04,00:00:00:01,00:00:00:03,00:00:00:03,00:00:00:00,00:00:00:00,1247644539,178234934,194525092,4816695296,978702299,1110644736,73 %,4 %,2 %,1815188,41902132,0,0,0,
305_38_wer_0190_prep_legarrowremoval_v002.nk,66d6a6f77e6b4b9c2f4bc935,ankit.shukla,,,pnewspt102.basilic.com,2024/09/03 11:34:39,2024/09/03 11:34:39,2024/09/03 11:35:15,2d_pool,2d_group,50,1017-1047,31,4,Nuke,1,364577,0,0,4,00:00:00:35,00:00:01:58,00:00:00:29,00:00:00:33,00:00:00:11,00:00:00:02,00:00:00:02,00:00:01:47,00:00:00:26,00:00:00:30,00:00:01:47,00:00:00:26,00:00:00:30,00:00:00:03,00:00:00:00,00:00:00:03,00:00:00:03,00:00:00:04,00:00:00:01,00:00:00:04,00:00:00:04,00:00:00:00,00:00:00:00,0,0,0,5513748480,1163824192,1360920320,5 %,1 %,1 %,292587,29258592,0,0,0,
305_38_wer_0190_prep_legarrowremoval_v002.nkversion_sg,66d6a7097e6b4b9c2f4bc93c,ankit.shukla,,,pnewspt102,2024/09/03 11:34:57,2024/09/03 11:36:55,2024/09/03 11:37:07,ingestion_pool,none,50,1,1,1,Python,1,3030,0,0,1,00:00:00:12,00:00:00:12,00:00:00:12,00:00:00:12,00:00:00:02,00:00:00:02,00:00:00:02,00:00:00:09,00:00:00:09,00:00:00:09,00:00:00:09,00:00:00:09,00:00:00:09,00:00:00:12,00:00:00:02,00:00:00:09,00:00:00:09,00:00:00:13,00:00:00:03,00:00:00:10,00:00:00:10,00:00:00:00,00:00:00:00,0,0,0,195575808,181078704,181078704,1 %,1 %,1 %,21413,2141252,0,0,0,
306_43_sdh_0030_prep_femalecharrope_v001.nk,66d6773a7e6b4b9c2f4bc50a,suraj.umbarkar,,,pnewspt105.basilic.com,2024/09/03 8:10:58,2024/09/03 8:10:59,2024/09/03 8:11:33,2d_pool,2d_group,50,1017-1043,27,3,Nuke,1,86288,0,0,3,00:00:00:34,00:00:01:38,00:00:00:32,00:00:00:33,00:00:00:08,00:00:00:02,00:00:00:02,00:00:01:29,00:00:00:29,00:00:00:30,00:00:01:29,00:00:00:29,00:00:00:30,00:00:00:03,00:00:00:00,00:00:00:03,00:00:00:03,00:00:00:04,00:00:00:01,00:00:00:04,00:00:00:04,00:00:00:00,00:00:00:00,0,0,0,5246410752,799023552,952193024,43 %,3 %,3 %,870561,24951802,0,0,0,
306_43_sdh_0030_prep_femalecharrope_v001.nkversion_sg,66d677477e6b4b9c2f4bc50f,suraj.umbarkar,,,pnewspt105,2024/09/03 8:11:11,2024/09/03 8:13:08,2024/09/03 8:13:21,ingestion_pool,none,50,1,1,1,Python,1,3060,0,0,1,00:00:00:12,00:00:00:12,00:00:00:12,00:00:00:12,00:00:00:02,00:00:00:02,00:00:00:02,00:00:00:09,00:00:00:09,00:00:00:09,00:00:00:09,00:00:00:09,00:00:00:09,00:00:00:12,00:00:00:02,00:00:00:09,00:00:00:09,00:00:00:13,00:00:00:03,00:00:00:10,00:00:00:10,00:00:00:00,00:00:00:00,0,0,0,189939712,171939616,171939616,1 %,1 %,1 %,21194,2119392,0,0,0,
306_43_sdh_0030_prep_femalecharrope_v002.nk,66d6abac7e6b4b9c2f4bc967,suraj.umbarkar,,,pnewspt105.basilic.com,2024/09/03 11:54:44,2024/09/03 11:54:44,2024/09/03 11:55:17,2d_pool,2d_group,50,1017-1034,18,2,Nuke,1,125613,0,0,2,00:00:00:32,00:00:01:02,00:00:00:31,00:00:00:32,00:00:00:05,00:00:00:02,00:00:00:02,00:00:00:57,00:00:00:28,00:00:00:29,00:00:00:57,00:00:00:28,00:00:00:29,00:00:00:03,00:00:00:00,00:00:00:03,00:00:00:03,00:00:00:04,00:00:00:01,00:00:00:03,00:00:00:03,00:00:00:00,00:00:00:00,0,0,0,6439084032,928495136,1113496960,48 %,4 %,5 %,659658,16081718,0,0,0,
306_43_sdh_0030_prep_femalecharrope_v002.nkversion_sg,66d6abb77e6b4b9c2f4bc96b,suraj.umbarkar,,,pnewspt105,2024/09/03 11:54:55,2024/09/03 11:57:02,2024/09/03 11:57:12,ingestion_pool,none,50,1,1,1,Python,1,3045,0,0,1,00:00:00:09,00:00:00:09,00:00:00:09,00:00:00:09,00:00:00:02,00:00:00:02,00:00:00:02,00:00:00:06,00:00:00:06,00:00:00:06,00:00:00:06,00:00:00:06,00:00:00:06,00:00:00:09,00:00:00:02,00:00:00:06,00:00:00:06,00:00:00:10,00:00:00:03,00:00:00:07,00:00:00:07,00:00:00:00,00:00:00:00,0,0,0,196157440,181758976,181758976,1 %,1 %,1 %,12448,1244708,0,0,0,
306_43_sdh_0030_prep_rig_v003.nk,66d6b0a57e6b4b9c2f4bc9aa,akshay.basarge,,,pnewspt098.basilic.com,2024/09/03 12:15:57,2024/09/03 12:15:58,2024/09/03 12:17:27,2d_pool,2d_group,50,1001-1059,59,59,Nuke,1,731804,0,0,10,00:00:01:29,00:00:14:13,00:00:00:14,00:00:00:17,00:00:01:40,00:00:00:01,00:00:00:02,00:00:12:18,00:00:00:12,00:00:00:15,00:00:12:18,00:00:00:12,00:00:00:15,00:00:00:14,00:00:00:01,00:00:00:12,00:00:00:12,00:00:00:18,00:00:00:03,00:00:00:16,00:00:00:16,00:00:00:00,00:00:00:00,0,0,0,1342447616,765671291,464011264,39 %,1 %,1 %,2186343,175162408,0,0,0,
306_43_sdh_0030_prep_rig_v003.nkversion_sg,66d6b0b27e6b4b9c2f4bc9b3,akshay.basarge,,,pnewspt098,2024/09/03 12:16:10,2024/09/03 12:19:16,2024/09/03 12:19:27,ingestion_pool,none,50,1,1,1,Python,1,2963,0,0,1,00:00:00:10,00:00:00:10,00:00:00:10,00:00:00:10,00:00:00:02,00:00:00:02,00:00:00:02,00:00:00:07,00:00:00:07,00:00:00:07,00:00:00:07,00:00:00:07,00:00:00:07,00:00:00:10,00:00:00:02,00:00:00:07,00:00:00:07,00:00:00:11,00:00:00:03,00:00:00:08,00:00:00:08,00:00:00:00,00:00:00:00,0,0,0,196190208,178739712,178739712,1 %,1 %,1 %,12467,1246608,0,0,0,
com_0240_v021.nk,66d6062a7e6b4b9c2f4bbf40,shubham.kale,,,pnewspt090,2024/09/03 0:08:33,2024/09/03 0:08:34,2024/09/03 0:11:31,2d_pool,2d_group,100,1001-1101,101,11,Nuke,1,18633518,0,0,8,00:00:02:56,00:00:20:50,00:00:01:53,00:00:01:50,00:00:00:33,00:00:00:03,00:00:00:02,00:00:20:16,00:00:01:50,00:00:01:47,00:00:20:16,00:00:01:50,00:00:01:47,00:00:00:12,00:00:00:00,00:00:00:12,00:00:00:12,00:00:00:12,00:00:00:01,00:00:00:11,00:00:00:11,00:00:00:00,00:00:00:00,3444703563,313154869,337550121,26822991872,11245320308,11377166336,72 %,5 %,6 %,20643036,350700153,0,0,0,
F_com_0240_paint_slide_floor_matte_v053.nk,66d609fa7e6b4b9c2f4bbf94,shubham.kale,,,pnewspt090,2024/09/03 0:24:50,2024/09/03 0:24:51,2024/09/03 0:26:56,2d_pool,2d_group,100,1001-1098,98,98,Nuke,1,28181417,0,0,15,00:00:02:04,00:00:30:46,00:00:00:18,00:00:00:18,00:00:00:58,00:00:00:00,00:00:00:00,00:00:29:04,00:00:00:17,00:00:00:15,00:00:29:04,00:00:00:17,00:00:00:15,00:00:00:18,00:00:00:00,00:00:00:17,00:00:00:17,00:00:00:19,00:00:00:00,00:00:00:16,00:00:00:16,00:00:00:00,00:00:00:00,1642296896,16758131,16795918,40170401792,12399090586,10570276864,100 %,15 %,17 %,75584904,426820067,0,0,0,
F_com_0240_paint_slide_floor_matte_v053.nk,66d60c957e6b4b9c2f4bbfcf,shubham.kale,,,pnewspt090,2024/09/03 0:35:57,2024/09/03 0:35:58,2024/09/03 0:38:01,2d_pool,2d_group,100,1001-1098,98,98,Nuke,1,28397979,0,0,15,00:00:02:02,00:00:30:39,00:00:00:18,00:00:00:18,00:00:00:58,00:00:00:00,00:00:00:00,00:00:28:56,00:00:00:17,00:00:00:15,00:00:28:56,00:00:00:17,00:00:00:15,00:00:00:18,00:00:00:00,00:00:00:17,00:00:00:17,00:00:00:19,00:00:00:00,00:00:00:16,00:00:00:16,00:00:00:00,00:00:00:00,1641850911,16753580,16795918,41987629056,12764171810,9963891712,100 %,15 %,17 %,75386971,422658286,0,0,0,
F_com_0240_paint_slide_floor_matte_v086.nk,66d624b67e6b4b9c2f4bc0e6,ravindra.choure,,,pnewspt091,2024/09/03 2:18:53,2024/09/03 2:18:55,2024/09/03 2:20:51,2d_pool,2d_group,100,1001-1098,98,98,Nuke,1,58240369,0,0,15,00:00:01:55,00:00:27:51,00:00:00:17,00:00:00:16,00:00:01:34,00:00:00:00,00:00:00:00,00:00:25:33,00:00:00:15,00:00:00:15,00:00:25:33,00:00:00:15,00:00:00:15,00:00:00:17,00:00:00:00,00:00:00:15,00:00:00:15,00:00:00:17,00:00:00:00,00:00:00:16,00:00:00:16,00:00:00:00,00:00:00:00,2124168055,21675184,21502813,7370391552,4552228579,4939878912,52 %,1 %,1 %,4213610,356265951,0,0,0,
F_com_0240_paint_slide_floor_matte_v092.nk,66d6357d7e6b4b9c2f4bc19f,ravindra.choure,,,pnewspt091,2024/09/03 3:30:28,2024/09/03 3:30:31,2024/09/03 3:32:27,2d_pool,2d_group,100,1001-1098,98,98,Nuke,1,58750056,0,1,15,00:00:01:56,00:00:28:35,00:00:00:17,00:00:00:16,00:00:01:34,00:00:00:00,00:00:00:00,00:00:26:18,00:00:00:16,00:00:00:15,00:00:26:18,00:00:00:16,00:00:00:15,00:00:00:17,00:00:00:00,00:00:00:16,00:00:00:16,00:00:00:17,00:00:00:00,00:00:00:16,00:00:00:16,00:00:00:30,00:00:00:00,2119997957,21632632,21502997,8492027904,5320027709,5930651136,97 %,1 %,1 %,4449127,375034817,0,0,0,
F_com_0240_paint_slide_floor_matte_v095.nk,66d6392b7e6b4b9c2f4bc1d1,ravindra.choure,,,pnewspt091,2024/09/03 3:46:11,2024/09/03 3:46:13,2024/09/03 3:48:27,2d_pool,2d_group,100,1001-1098,98,98,Nuke,1,58750445,0,0,14,00:00:02:14,00:00:29:26,00:00:00:18,00:00:00:16,00:00:02:13,00:00:00:01,00:00:00:00,00:00:26:31,00:00:00:16,00:00:00:15,00:00:26:31,00:00:00:16,00:00:00:15,00:00:00:18,00:00:00:01,00:00:00:16,00:00:00:16,00:00:00:17,00:00:00:00,00:00:00:16,00:00:00:16,00:00:00:00,00:00:00:00,2119976116,21632409,21502997,8342102016,5301293923,5900075520,94 %,1 %,1 %,4769081,383794823,0,0,0,
F_com_0240_paint_slide_floor_matte_v097.nk,66d63b247e6b4b9c2f4bc1f4,ravindra.choure,,,pnewspt091,2024/09/03 3:54:36,2024/09/03 3:54:38,2024/09/03 3:55:16,2d_pool,2d_group,100,1056-1071,16,16,Nuke,1,58750590,0,0,13,00:00:00:38,00:00:07:46,00:00:00:29,00:00:00:28,00:00:01:22,00:00:00:05,00:00:00:05,00:00:06:24,00:00:00:24,00:00:00:23,00:00:06:24,00:00:00:24,00:00:00:23,00:00:00:29,00:00:00:05,00:00:00:24,00:00:00:24,00:00:00:29,00:00:00:06,00:00:00:24,00:00:00:24,00:00:00:00,00:00:00:00,339219283,21201205,21204812,5196197888,1085912752,1008354048,2 %,1 %,1 %,928814,92880759,0,0,0,
F_com_0240_paint_slide_floor_matte_v099.nk,66d63edd7e6b4b9c2f4bc226,ravindra.choure,,,pnewspt091,2024/09/03 4:10:29,2024/09/03 4:10:31,2024/09/03 4:12:25,2d_pool,2d_group,100,1001-1098,98,98,Nuke,1,58759148,0,0,15,00:00:01:54,00:00:27:32,00:00:00:16,00:00:00:16,00:00:01:36,00:00:00:00,00:00:00:00,00:00:25:13,00:00:00:15,00:00:00:15,00:00:25:13,00:00:00:15,00:00:00:15,00:00:00:16,00:00:00:00,00:00:00:15,00:00:00:15,00:00:00:17,00:00:00:00,00:00:00:16,00:00:00:16,00:00:00:00,00:00:00:00,2120045099,21633113,21502997,8491143168,5375587818,5908872192,79 %,1 %,1 %,4480452,360209592,0,0,0,
F_com_0240_paint_slide_floor_matte_v100.nk,66d640887e6b4b9c2f4bc248,ravindra.choure,,,pnewspt091,2024/09/03 4:17:36,2024/09/03 4:17:38,2024/09/03 4:19:36,2d_pool,2d_group,100,1001-1098,98,98,Nuke,1,58758964,0,0,15,00:00:01:57,00:00:28:22,00:00:00:17,00:00:00:16,00:00:02:17,00:00:00:01,00:00:00:00,00:00:25:23,00:00:00:15,00:00:00:15,00:00:25:23,00:00:00:15,00:00:00:15,00:00:00:17,00:00:00:01,00:00:00:15,00:00:00:15,00:00:00:17,00:00:00:00,00:00:00:16,00:00:00:16,00:00:00:00,00:00:00:00,2120046685,21633129,21502997,8407228416,5346668419,5899251200,89 %,1 %,1 %,4133014,347007344,0,0,0,
