Job Name,Job ID,User Name,Comment,Department,Submit Machine,Submit Date Time,Start Date Time,Finish Date Time,Pool,Group,Priority,Frame List,Frame Count,Task Count,Plugin,Auxiliary Files,Auxiliary File Size (Bytes),Machine Limit,Error Count,Average Concurrent Tasks,Clock Render Time,Total Task Time,Average Task Time,Median Task Time,Total Task Startup Time,Average Task Startup Time,Median Task Startup Time,Total Task Render Time,Average Task Render Time,Median Task Render Time,Total Normalized Task Render Time,Average Normalized Task Render Time,Median Normalized Task Render Time,Average Frame Time,Average Frame Startup Time,Average Frame Render Time,Average Normalized Frame Render Time,Median Frame Time,Median Frame Startup Time,Median Frame Render Time,Median Normalized Frame Render Time,Wasted Error Time,Wasted Requeue Time,Total Output File Size (Bytes),Average Output File Size (Bytes),Median Output File Size (Bytes),Peak RAM Usage (Bytes),Average RAM Usage (Bytes),Median RAM Usage (Bytes),Peak CPU Usage,Average CPU Usage,Median CPU Usage,Used CPU Clocks,Total CPU Clocks,Peak Swap Usage (Bytes),Average Swap Usage (Bytes),Median Swap Usage (Bytes),Batch Name,cores used
dpc000_1200_katana_holster_removal_paint_v004.nk,662091302f618a1633cf708f,madhuribaxla,,paint,pnewspt092,2024/04/18 8:49:12,2024/04/18 8:49:13,2024/04/18 8:51:04,2d_pool,2d_grp,50,1830-2340,511,52,Nuke,0,0,0,0,16,00:00:01:51,00:00:28:29,00:00:00:32,00:00:00:32,00:00:00:59,00:00:00:01,00:00:00:00,00:00:27:11,00:00:00:31,00:00:00:29,00:00:27:11,00:00:00:31,00:00:00:29,00:00:00:03,00:00:00:00,00:00:00:03,00:00:00:03,00:00:00:04,00:00:00:00,00:00:00:03,00:00:00:03,00:00:00:00,00:00:00:00,12850972301,247134082,253201406,1902481408,740815243,790041280,24 %,1 %,1 %,4697729,333430630,0,0,0,,21
dpc000_1200_mp01_full_dagger_v002.nk,662082d42f618a1633cf6f4b,mahendrabobade,,,pnewspt080,2024/04/18 7:47:56,2024/04/18 7:48:02,2024/04/18 7:48:44,2d_pool,2d_grp,90,2104-2188,85,17,Nuke,0,0,0,0,11,00:00:00:42,00:00:07:13,00:00:00:25,00:00:00:23,00:00:02:06,00:00:00:07,00:00:00:07,00:00:05:07,00:00:00:18,00:00:00:15,00:00:05:07,00:00:00:18,00:00:00:15,00:00:00:05,00:00:00:01,00:00:00:03,00:00:00:03,00:00:00:05,00:00:00:02,00:00:00:04,00:00:00:04,00:00:00:00,00:00:00:00,2129577137,125269243,125434755,645754880,314778071,320493984,13 %,1 %,1 %,664631,62095043,0,0,0,,11
dpc000_1200_mp01_full_dagger_v002.nk,6620a9a72f618a1633cf71b1,mahendrabobade,,,pnewspt080,2024/04/18 10:33:35,2024/04/18 10:46:38,2024/04/18 10:47:36,2d_pool,2d_grp,100,2010-2188,179,36,Nuke,0,0,0,0,14,00:00:00:57,00:00:13:23,00:00:00:22,00:00:00:23,00:00:01:40,00:00:00:02,00:00:00:03,00:00:11:33,00:00:00:19,00:00:00:18,00:00:11:33,00:00:00:19,00:00:00:18,00:00:00:04,00:00:00:00,00:00:00:03,00:00:00:03,00:00:00:05,00:00:00:01,00:00:00:04,00:00:00:04,00:00:00:00,00:00:00:00,4530109234,125836367,126549546,639979520,486127733,478566208,37 %,1 %,1 %,1875865,127370830,0,0,0,,33
dpc000_1200_mp01_full_dagger_v005.nk,66208da42f618a1633cf7034,tejassalve,,,pnewspt100,2024/04/18 8:34:04,2024/04/18 8:34:04,2024/04/18 8:42:34,2d_pool,2d_grp,90,1573-2923,1351,271,Nuke,0,0,0,0,10,00:00:08:29,00:01:17:57,00:00:00:17,00:00:00:16,00:00:04:00,00:00:00:00,00:00:00:00,00:01:11:51,00:00:00:15,00:00:00:15,00:01:11:51,00:00:00:15,00:00:00:15,00:00:00:03,00:00:00:00,00:00:00:03,00:00:00:03,00:00:00:04,00:00:00:00,00:00:00:04,00:00:00:04,00:00:00:00,00:00:00:00,33847156703,124897257,125923361,666419200,546056844,575861120,21 %,1 %,1 %,9769571,783602793,0,0,0,,18
dpc000_1200_mp01_full_dagger_v005.nk,6620dfd92f618a1633cf7459,tejassalve,,,pnewspt100,2024/04/18 14:24:49,2024/04/18 14:24:50,2024/04/18 14:33:02,2d_pool,2d_grp,90,1573-2923,1351,271,Nuke,0,0,0,0,18,00:00:08:12,00:02:25:44,00:00:00:32,00:00:00:31,00:00:01:49,00:00:00:00,00:00:00:00,00:02:21:36,00:00:00:31,00:00:00:30,00:02:21:36,00:00:00:31,00:00:00:30,00:00:00:06,00:00:00:00,00:00:00:06,00:00:00:06,00:00:00:07,00:00:00:00,00:00:00:07,00:00:00:07,00:00:00:00,00:00:00:00,33821618353,124803019,125915421,3262373888,1525181618,1351420672,56 %,1 %,1 %,24999405,1680312760,0,0,0,,49
dpc000_1200_mp01_full_dagger_v005.nk,6620e1272f618a1633cf747c,tejassalve,,,pnewspt100,2024/04/18 14:30:23,2024/04/18 14:32:27,2024/04/18 14:40:35,2d_pool,2d_grp,90,1573-2923,1351,271,Nuke,0,0,0,1,23,00:00:08:07,00:03:00:52,00:00:00:40,00:00:00:36,00:00:06:18,00:00:00:01,00:00:00:00,00:02:52:33,00:00:00:38,00:00:00:33,00:02:52:33,00:00:00:38,00:00:00:33,00:00:00:08,00:00:00:00,00:00:00:07,00:00:00:07,00:00:00:08,00:00:00:00,00:00:00:07,00:00:00:07,00:00:00:02,00:00:00:00,33846995433,124896662,125923361,3371204608,1412636718,1300955392,70 %,1 %,1 %,29246825,2123219616,0,0,0,,62
dpc000_1200_mp01_paint_v001.nk,6620827d2f618a1633cf6f34,amoldhoke,,,pnewspt103,2024/04/18 7:46:29,2024/04/18 7:46:32,2024/04/18 7:48:11,2d_pool,2d_grp,100,2099-2286,188,188,Nuke,1,14070,0,0,15,00:00:01:39,00:00:24:09,00:00:00:07,00:00:00:06,00:00:01:16,00:00:00:00,00:00:00:00,00:00:21:23,00:00:00:06,00:00:00:05,00:00:21:23,00:00:00:06,00:00:00:05,00:00:00:07,00:00:00:00,00:00:00:06,00:00:00:06,00:00:00:07,00:00:00:00,00:00:00:06,00:00:00:06,00:00:00:00,00:00:00:00,4662114058,24798479,24830226,801644544,483466743,489718784,70 %,1 %,2 %,2840294,175649781,0,0,0,,62
dpc000_1200_mp01_paint_v001.nk,6621dfa42f618a1633cf82c0,amoldhoke,,,pnewspt103,2024/04/19 8:36:12,2024/04/19 9:09:17,2024/04/19 9:11:04,2d_pool,2d_grp,100,2099-2286,188,188,Nuke,1,13696,0,0,14,00:00:01:47,00:00:24:58,00:00:00:07,00:00:00:06,00:00:01:59,00:00:00:00,00:00:00:00,00:00:21:24,00:00:00:06,00:00:00:05,00:00:21:24,00:00:00:06,00:00:00:05,00:00:00:07,00:00:00:00,00:00:00:06,00:00:00:06,00:00:00:07,00:00:00:00,00:00:00:06,00:00:00:06,00:00:00:00,00:00:00:00,4662110925,24798462,24830226,797696000,461896825,454176192,68 %,1 %,1 %,2622187,178929456,0,0,0,,60
dpc000_1200_prep_v005.nk,66201e802f618a1633cf6af6,tarunchaudhary,,,pnewstr063,2024/04/18 0:39:52,2024/04/18 0:39:52,2024/04/18 0:42:12,2d_pool,2d_grp,80,1320-1700,381,96,Nuke,0,0,0,0,17,00:00:02:19,00:00:37:25,00:00:00:23,00:00:00:21,00:00:01:01,00:00:00:00,00:00:00:00,00:00:35:41,00:00:00:22,00:00:00:19,00:00:35:41,00:00:00:22,00:00:00:19,00:00:00:05,00:00:00:00,00:00:00:05,00:00:00:05,00:00:00:06,00:00:00:00,00:00:00:05,00:00:00:05,00:00:00:00,00:00:00:00,9597889450,99978015,100712895,14437715968,2498414218,2528175360,96 %,10 %,9 %,33462286,394198151,0,0,0,,84
dpc000_1200_prep_v006.nk,6621498e2f618a1633cf7c28,tarunchaudhary,,,pnewstr063,2024/04/18 21:55:50,2024/04/18 21:55:51,2024/04/18 21:58:34,2d_pool,2d_grp,80,1320-1700,381,96,Nuke,0,0,0,0,17,00:00:02:43,00:00:44:29,00:00:00:27,00:00:00:25,00:00:01:01,00:00:00:00,00:00:00:00,00:00:42:45,00:00:00:26,00:00:00:24,00:00:42:45,00:00:00:26,00:00:00:24,00:00:00:07,00:00:00:00,00:00:00:06,00:00:00:06,00:00:00:07,00:00:00:00,00:00:00:07,00:00:00:07,00:00:00:00,00:00:00:00,9573014311,99718899,100712633,15163645952,3068755513,3032642816,96 %,8 %,8 %,32248872,502001217,0,0,0,,84
dpc000_1200_prep_v006.nk,662154ce2f618a1633cf7d0d,tarunchaudhary,,,pnewstr063,2024/04/18 22:43:50,2024/04/18 22:43:50,2024/04/18 22:46:24,2d_pool,2d_grp,80,1320-1700,381,96,Nuke,0,0,0,0,17,00:00:02:33,00:00:42:16,00:00:00:26,00:00:00:25,00:00:00:59,00:00:00:00,00:00:00:00,00:00:40:34,00:00:00:25,00:00:00:24,00:00:40:34,00:00:00:25,00:00:00:24,00:00:00:06,00:00:00:00,00:00:00:06,00:00:00:06,00:00:00:07,00:00:00:00,00:00:00:07,00:00:00:07,00:00:00:00,00:00:00:00,9597845255,99977554,100712633,18322104320,3313786423,3100445696,97 %,9 %,8 %,36490389,466489403,0,0,0,,85
dpc000_1200_remove_DP59_prep_v010.nk,6620b4c62f618a1633cf72c1,nitishkumbalkar,,,pnewspt083,2024/04/18 11:21:02,2024/04/18 11:21:54,2024/04/18 11:25:04,local_pool,local_grp,100,"3634-3638,3819-3823,3839-3843,3874-3881",23,23,Nuke,0,0,0,0,4,00:00:03:10,00:00:11:41,00:00:00:30,00:00:00:10,00:00:00:15,00:00:00:00,00:00:00:00,00:00:11:14,00:00:00:29,00:00:00:09,00:00:11:14,00:00:00:29,00:00:00:09,00:00:00:30,00:00:00:00,00:00:00:29,00:00:00:29,00:00:00:11,00:00:00:00,00:00:00:10,00:00:00:10,00:00:00:00,00:00:00:00,590004808,25652382,25523045,11069816832,8067448998,9266029568,99 %,17 %,23 %,2077133,43607148,0,0,0,,87
dpc000_1400_crane_removed_prep_v010.nk,66207df22f618a1633cf6ef3,akshayd,,,pnewspt081,2024/04/18 7:27:06,2024/04/18 7:27:06,2024/04/18 7:28:34,2d_pool,2d_grp,100,1500-1650,151,151,Nuke,0,0,0,0,15,00:00:01:27,00:00:21:54,00:00:00:08,00:00:00:07,00:00:02:05,00:00:00:00,00:00:00:00,00:00:18:34,00:00:00:07,00:00:00:06,00:00:18:34,00:00:00:07,00:00:00:06,00:00:00:08,00:00:00:00,00:00:00:07,00:00:00:07,00:00:00:08,00:00:00:00,00:00:00:07,00:00:00:07,00:00:00:00,00:00:00:00,6795573877,45003800,45078462,3136753664,2105002250,2360267264,100 %,4 %,2 %,7005578,184208178,0,0,0,,88
dpc000_1400_crane_removed_prep_v017.nk,6621d4992f618a1633cf8240,nitishkumbalkar,,,pnewspt083,2024/04/19 7:49:05,2024/04/19 7:51:54,2024/04/19 7:57:02,2d_pool,2d_grp,100,1340-1920,581,581,Nuke,0,0,0,0,15,00:00:05:07,00:01:16:38,00:00:00:07,00:00:00:07,00:00:01:29,00:00:00:00,00:00:00:00,00:01:09:55,00:00:00:07,00:00:00:06,00:01:09:55,00:00:00:07,00:00:00:06,00:00:00:07,00:00:00:00,00:00:00:07,00:00:00:07,00:00:00:08,00:00:00:00,00:00:00:07,00:00:00:07,00:00:00:00,00:00:00:00,27384781494,47133875,47274746,4714287104,3618538796,4218103296,99 %,3 %,2 %,15995197,581185847,0,0,0,,87
dpc000_1400_v001.nk,662102b12f618a1633cf76de,maheshmhetrajkar,,,pnewspt084,2024/04/18 16:53:29,2024/04/18 18:11:48,2024/04/18 18:19:52,2d_pool,2d_grp,100,976-2158,1183,119,Nuke,1,9590,0,0,17,00:00:08:03,00:02:13:29,00:00:01:07,00:00:00:56,00:00:01:45,00:00:00:00,00:00:00:00,00:02:10:46,00:00:01:05,00:00:00:55,00:02:10:46,00:00:01:05,00:00:00:55,00:00:00:06,00:00:00:00,00:00:00:06,00:00:00:06,00:00:00:06,00:00:00:00,00:00:00:06,00:00:00:06,00:00:00:00,00:00:00:00,27815436866,233743166,234219077,809955328,508741437,502465248,75 %,1 %,1 %,24131963,1680602654,0,0,0,,66
dpc_000_1100_mp01_crew_reflection_v017.nk,6620e36a2f618a1633cf74a2,mayursalunkhe,,,pnewspt087,2024/04/18 14:40:02,2024/04/18 14:40:10,2001/01/01 0:00:00,2d_pool,2d_grp,50,1639-2105,467,467,Nuke,1,7824787,0,108,0,00:00:00:00,00:00:57:07,00:00:00:07,00:00:00:00,00:00:03:03,00:00:00:00,00:00:00:00,00:00:53:49,00:00:00:06,00:00:00:00,00:00:53:49,00:00:00:06,00:00:00:00,00:00:00:07,00:00:00:00,00:00:00:06,00:00:00:06,00:00:00:00,00:00:00:00,00:00:00:00,00:00:00:00,00:02:03:14,00:00:44:46,1490867850,3192436,0,24907620352,483043315,0,100 %,0 %,0 %,38466943,1239101385,0,0,0,,88
dpc_000_1100_mp01_crew_reflection_v018.nk,6620e85a2f618a1633cf7568,mayursalunkhe,,,pnewspt087,2024/04/18 15:01:05,2024/04/18 15:03:07,2024/04/18 15:26:27,local_pool,local_grp,100,1639-2105,467,117,Nuke,1,6011436,0,96,4,00:00:23:20,00:01:33:17,00:00:00:47,00:00:00:32,00:00:00:24,00:00:00:00,00:00:00:00,00:01:31:55,00:00:00:47,00:00:00:31,00:01:31:55,00:00:00:47,00:00:00:31,00:00:00:11,00:00:00:00,00:00:00:11,00:00:00:11,00:00:00:09,00:00:00:00,00:00:00:08,00:00:00:08,00:01:21:19,00:00:00:43,9298140431,79471285,94694100,15089819648,1272437367,1081442304,100 %,6 %,3 %,17986566,305877139,0,0,0,,88
dpc_000_1100_mp01_crew_reflection_v018.nk,6620f9352f618a1633cf766d,yashwantshinde,,,pnewspt085,2024/04/18 16:13:00,2024/04/18 18:05:58,2024/04/18 18:50:48,local_pool,local_grp,100,1639-2105,467,94,Nuke,1,6054413,0,61,4,00:00:44:49,00:02:40:05,00:00:01:42,00:00:01:25,00:00:14:22,00:00:00:09,00:00:00:00,00:02:25:06,00:00:01:32,00:00:01:06,00:02:25:06,00:00:01:32,00:00:01:06,00:00:00:20,00:00:00:01,00:00:00:18,00:00:00:18,00:00:00:18,00:00:00:00,00:00:00:14,00:00:00:14,00:01:02:32,00:00:14:26,9652864975,102690052,118375848,20025061376,1743402301,1445582720,101 %,5 %,4 %,30730218,803863883,0,0,0,,89
F_dpc000_1100_Car bump and tape_V021.nk,662017d32f618a1633cf6a6c,manjunatha,,,pnewspt100,2024/04/18 0:11:22,2024/04/18 0:11:23,2024/04/18 0:20:08,2d_pool,2d_grp,100,1370-1850,481,49,Nuke,1,11880867,0,3,10,00:00:08:44,00:01:22:37,00:00:01:41,00:00:01:49,00:00:01:57,00:00:00:02,00:00:00:02,00:01:20:28,00:00:01:38,00:00:01:48,00:01:20:28,00:00:01:38,00:00:01:48,00:00:00:10,00:00:00:00,00:00:00:10,00:00:00:10,00:00:00:12,00:00:00:01,00:00:00:11,00:00:00:11,00:00:02:43,00:00:00:00,22954697221,468463208,476247677,9936732160,3775047060,3732708608,97 %,2 %,1 %,18778764,895061623,0,0,0,,85
F_dpc000_1100_Car bump and tape_V022.nk,662114d42f618a1633cf781f,manjunatha,,,pnewspt100,2024/04/18 18:10:52,2024/04/18 18:10:55,2024/04/18 18:22:46,2d_pool,2d_grp,100,1370-1850,481,49,Nuke,1,8572206,0,0,7,00:00:11:51,00:01:14:30,00:00:01:31,00:00:01:28,00:00:02:57,00:00:00:03,00:00:00:03,00:01:11:24,00:00:01:27,00:00:01:22,00:01:11:24,00:00:01:27,00:00:01:22,00:00:00:09,00:00:00:00,00:00:00:08,00:00:00:08,00:00:00:09,00:00:00:01,00:00:00:09,00:00:00:09,00:00:00:00,00:00:00:00,11517862388,235058416,238959960,7416958976,2915433978,3076022528,95 %,1 %,1 %,17829584,965656143,0,0,0,,84
F_dpc000_1100_Car bump and tape_V022.nk,662111fe2f618a1633cf77dd,kailashk,,,pnewspt094,2024/04/18 17:58:46,2024/04/18 19:03:56,2024/04/18 19:07:57,2d_pool,2d_grp,100,1370-1850,481,49,Nuke,1,8572384,0,0,16,00:00:04:00,00:01:03:13,00:00:01:17,00:00:01:16,00:00:01:03,00:00:00:01,00:00:00:00,00:01:01:53,00:00:01:15,00:00:01:14,00:01:01:53,00:00:01:15,00:00:01:14,00:00:00:07,00:00:00:00,00:00:00:07,00:00:00:07,00:00:00:08,00:00:00:00,00:00:00:08,00:00:00:08,00:00:00:00,00:00:00:00,11517862388,235058416,238959958,7436877824,2839868318,2880275456,97 %,2 %,1 %,17299984,785042045,0,0,0,,85
F_dpc000_1100_Car bump and tape_V022.nk,662108842f618a1633cf7764,manjunatha,,,pnewspt100,2024/04/18 17:18:19,2024/04/18 21:08:15,2024/04/18 21:11:34,2d_pool,2d_grp,100,1370-1850,481,49,Nuke,1,8571623,0,0,16,00:00:03:19,00:00:52:51,00:00:01:04,00:00:01:06,00:00:01:09,00:00:00:01,00:00:00:00,00:00:51:26,00:00:01:02,00:00:01:04,00:00:51:26,00:00:01:02,00:00:01:04,00:00:00:06,00:00:00:00,00:00:00:06,00:00:00:06,00:00:00:07,00:00:00:00,00:00:00:07,00:00:00:07,00:00:00:00,00:00:00:00,11517862361,235058415,238959958,7590940672,2639556165,2753059584,92 %,2 %,2 %,16326009,657083667,0,0,0,,81
F_dpc000_1100_CH_01(Removal till standing)_v044.nk,662011c52f618a1633cf6a0d,shubhamkale,,,pnewspt090,2024/04/17 23:45:33,2024/04/17 23:45:34,2024/04/18 0:20:50,local_pool,local_grp,100,977-1169,193,97,Nuke,1,28811210,0,79,3,00:00:35:15,00:01:13:40,00:00:00:45,00:00:00:37,00:00:01:31,00:00:00:00,00:00:00:00,00:01:11:29,00:00:00:44,00:00:00:34,00:01:11:29,00:00:00:44,00:00:00:34,00:00:00:22,00:00:00:00,00:00:00:22,00:00:00:22,00:00:00:19,00:00:00:00,00:00:00:18,00:00:00:18,00:01:38:22,00:00:00:00,4566848793,47080915,47024736,18576031744,3206974609,2332364544,99 %,5 %,6 %,24985085,529878914,0,0,0,,87
F_dpc000_1100_Dasely_record_v002.nk,6620859a2f618a1633cf6f7d,yashwantshinde,,,pnewspt085,2024/04/18 7:59:46,2024/04/18 7:59:49,2024/04/18 8:01:04,none,none,50,1639-2105,467,47,Nuke,1,1638357,0,0,19,00:00:01:15,00:00:22:48,00:00:00:29,00:00:00:27,00:00:01:13,00:00:00:01,00:00:00:02,00:00:21:23,00:00:00:27,00:00:00:25,00:00:21:23,00:00:00:27,00:00:00:25,00:00:00:02,00:00:00:00,00:00:00:02,00:00:00:02,00:00:00:03,00:00:00:01,00:00:00:03,00:00:00:03,00:00:00:00,00:00:00:00,11627534397,247394348,245737759,1522667520,691360401,681025536,51 %,3 %,3 %,6399698,228515958,0,0,0,,45
F_dpc000_1100_mp01_CH_12_14_v009.nk,6620a55e2f618a1633cf7161,prashantpadvi,,,pnewspt086,2024/04/18 10:15:18,2024/04/18 10:15:21,2024/04/18 10:18:04,2d_pool,2d_grp,100,1352-1703,352,352,Nuke,1,5382072,0,0,15,00:00:02:42,00:00:40:07,00:00:00:06,00:00:00:06,00:00:01:02,00:00:00:00,00:00:00:00,00:00:35:54,00:00:00:06,00:00:00:05,00:00:35:54,00:00:00:06,00:00:00:05,00:00:00:06,00:00:00:00,00:00:00:06,00:00:00:06,00:00:00:07,00:00:00:00,00:00:00:06,00:00:00:06,00:00:00:00,00:00:00:00,8260619772,23467669,23922379,8837316608,5101566623,5015451648,100 %,9 %,8 %,25798081,307998153,0,0,0,,88
F_dpc000_1100_mp01_CH_12_14_v010.nk,6621ee522f618a1633cf83f1,prashantpadvi,,,pnewspt086,2024/04/19 9:38:49,2024/04/19 9:38:50,2024/04/19 9:41:59,2d_pool,2d_grp,100,1352-1703,352,352,Nuke,1,5860814,0,0,15,00:00:03:09,00:00:44:39,00:00:00:07,00:00:00:06,00:00:01:13,00:00:00:00,00:00:00:00,00:00:40:10,00:00:00:06,00:00:00:05,00:00:40:10,00:00:00:06,00:00:00:05,00:00:00:07,00:00:00:00,00:00:00:06,00:00:00:06,00:00:00:07,00:00:00:00,00:00:00:06,00:00:00:06,00:00:00:00,00:00:00:00,8398008933,23857979,23927370,10166771712,5824296589,5589690880,99 %,9 %,8 %,29797771,366407235,0,0,0,,87
F_dpc000_1100_upper_body_removel_v004.nk,6620e3df2f618a1633cf74d1,swapnilgurav,,,pnewspt094,2024/04/18 14:41:59,2024/04/18 14:46:49,2024/04/18 14:52:36,2d_pool,2d_grp,100,1510-1614,105,11,Nuke,1,6192480,0,36,5,00:00:05:46,00:00:24:07,00:00:00:13,00:00:00:12,00:00:03:56,00:00:00:02,00:00:00:02,00:00:19:42,00:00:00:11,00:00:00:11,00:00:19:42,00:00:00:11,00:00:00:11,00:00:00:13,00:00:00:02,00:00:00:11,00:00:00:11,00:00:00:13,00:00:00:03,00:00:00:12,00:00:00:12,00:00:26:09,00:00:03:07,1678571665,15986396,23865479,7385493504,1555739584,969527296,96 %,2 %,1 %,11712840,499418714,0,0,0,,84
F_dpc000_1100_upper_body_removel_v011.nk,662086e12f618a1633cf6f9d,jasveersingh,,,pnewspt101,2024/04/18 8:05:13,2024/04/18 8:05:14,2024/04/18 8:06:47,2d_pool,2d_grp,50,1396-1614,219,22,Nuke,1,5365250,0,0,14,00:00:01:32,00:00:21:01,00:00:00:57,00:00:00:52,00:00:01:02,00:00:00:02,00:00:00:02,00:00:19:58,00:00:00:54,00:00:00:49,00:00:19:58,00:00:00:54,00:00:00:49,00:00:00:05,00:00:00:00,00:00:00:05,00:00:00:05,00:00:00:06,00:00:00:01,00:00:00:05,00:00:00:05,00:00:00:00,00:00:00:00,5261465859,239157539,240373818,9823039488,2799714897,2659179520,99 %,5 %,5 %,13238926,236965777,0,0,0,,87
F_dpc000_1200_cha56_katana_remove_v06.nk,66213df62f618a1633cf7b69,sagarmisal,,,pnewspt101,2024/04/18 21:06:22,2024/04/18 21:11:51,2024/04/18 21:14:15,2d_pool,2d_grp,100,1965-2330,366,74,Nuke,1,60638,0,0,14,00:00:02:24,00:00:32:09,00:00:00:26,00:00:00:22,00:00:01:58,00:00:00:01,00:00:00:00,00:00:29:41,00:00:00:24,00:00:00:19,00:00:29:41,00:00:00:24,00:00:00:19,00:00:00:05,00:00:00:00,00:00:00:04,00:00:00:04,00:00:00:05,00:00:00:00,00:00:00:04,00:00:00:04,00:00:00:00,00:00:00:00,9177145506,124015479,126158597,1233514496,556961132,553974720,43 %,1 %,1 %,5291950,338205300,0,0,0,,38
F_dpc000_1200_v019.nk,66211c0e2f618a1633cf78bf,dasrath,,,pnewspt074,2024/04/18 18:41:42,2024/04/18 18:41:43,2024/04/18 18:45:43,2d_pool,2d_grp,100,2034-2400,367,367,Nuke,0,0,0,0,17,00:00:04:00,00:01:05:13,00:00:00:10,00:00:00:09,00:00:01:09,00:00:00:00,00:00:00:00,00:01:00:54,00:00:00:09,00:00:00:08,00:01:00:54,00:00:00:09,00:00:00:08,00:00:00:10,00:00:00:00,00:00:00:09,00:00:00:09,00:00:00:10,00:00:00:00,00:00:00:09,00:00:00:09,00:00:00:00,00:00:00:00,9131196548,24880644,24809262,6824280064,4485576648,4697731584,97 %,5 %,5 %,24552703,556217628,0,0,0,,85
HJ_056AA_040_boat_v022.nk,662111602f618a1633cf77c1,surajhajare,,,pnewsptt097,2024/04/18 17:56:08,2024/04/18 17:56:09,2024/04/18 18:07:21,2d_pool,2d_grp,100,1001-1819,819,82,Nuke,0,0,10,0,14,00:00:11:12,00:02:29:06,00:00:01:49,00:00:01:35,00:00:01:42,00:00:00:01,00:00:00:00,00:02:26:52,00:00:01:47,00:00:01:33,00:02:26:52,00:00:01:47,00:00:01:33,00:00:00:10,00:00:00:00,00:00:00:10,00:00:00:10,00:00:00:10,00:00:00:00,00:00:00:10,00:00:00:10,00:00:00:00,00:00:13:34,42535955771,518731167,514573234,23285645312,9037585292,8749458432,87 %,2 %,2 %,44082286,1891106946,0,0,0,,77
Jason,6620f5dc2f618a1633cf7629,akshayd,,,pnewspt081,2024/04/18 15:58:44,2024/04/18 15:58:44,2024/04/18 16:06:24,2d_pool,2d_grp,100,1340-1920,581,581,Nuke,1,7164802,10,0,14,00:00:07:40,00:01:43:41,00:00:00:10,00:00:00:09,00:00:01:23,00:00:00:00,00:00:00:00,00:01:37:12,00:00:00:10,00:00:00:08,00:01:37:12,00:00:00:10,00:00:00:08,00:00:00:10,00:00:00:00,00:00:00:10,00:00:00:10,00:00:00:10,00:00:00:00,00:00:00:09,00:00:00:09,00:00:00:00,00:00:00:00,0,0,0,9236942848,6391654918,7401750016,100 %,6 %,6 %,56524093,887068704,0,0,0,,88
JasonROy,6621f4b42f618a1633cf8492,akshayd,,,pnewspt075,2024/04/19 10:06:04,2024/04/19 10:06:05,2024/04/19 10:12:26,none,none,100,1340-1920,581,581,Nuke,0,0,0,0,18,00:00:06:20,00:01:48:07,00:00:00:11,00:00:00:10,00:00:01:17,00:00:00:00,00:00:00:00,00:01:41:45,00:00:00:10,00:00:00:09,00:01:41:45,00:00:00:10,00:00:00:09,00:00:00:11,00:00:00:00,00:00:00:10,00:00:00:10,00:00:00:11,00:00:00:00,00:00:00:10,00:00:00:10,00:00:00:00,00:00:00:00,0,0,0,9654181888,6708389935,7739104256,100 %,6 %,6 %,48887405,882903868,0,0,0,,88
JasonRoy,6621f6e22f618a1633cf84b6,akshayd,,,pnewspt075,2024/04/19 10:15:22,2024/04/19 10:15:23,2024/04/19 10:20:50,none,none,100,1340-1920,581,581,Nuke,0,0,0,2,21,00:00:05:27,00:01:51:22,00:00:00:11,00:00:00:09,00:00:05:52,00:00:00:00,00:00:00:00,00:01:40:28,00:00:00:10,00:00:00:08,00:01:40:28,00:00:00:10,00:00:00:08,00:00:00:11,00:00:00:00,00:00:00:10,00:00:00:10,00:00:00:10,00:00:00:00,00:00:00:09,00:00:00:09,00:00:02:17,00:00:00:00,0,0,0,10097381376,6911796687,7848321024,100 %,8 %,10 %,55399119,819624358,0,0,0,,88
mark as completed,66214cfe2f618a1633cf7ca2,arifinamdar,,,pnewsrw142,2024/04/18 22:10:30,2001/01/01 0:00:00,2001/01/01 0:00:00,none,none,50,1001,1,1,Nuke,1,6178700,0,0,0,00:00:00:00,00:00:00:00,00:00:00:00,00:00:00:00,00:00:00:00,00:00:00:00,00:00:00:00,00:00:00:00,00:00:00:00,00:00:00:00,00:00:00:00,00:00:00:00,00:00:00:00,00:00:00:00,00:00:00:00,00:00:00:00,00:00:00:00,00:00:00:00,00:00:00:00,00:00:00:00,00:00:00:00,00:00:00:00,00:00:00:00,0,0,0,0,0,0,0 %,0 %,0 %,0,0,0,0,0,,0
nagose [dpc000_1100_pisanaB_reflaction_v019.nk],66214b322f618a1633cf7c51,sanjayn,,prep,pnewspt080,2024/04/18 22:02:50,2024/04/18 22:02:52,2024/04/18 22:13:33,none,none,50,1733-2311,579,579,Nuke,1,9256356,0,0,11,00:00:10:40,00:01:51:57,00:00:00:11,00:00:00:08,00:00:14:19,00:00:00:01,00:00:00:00,00:01:32:50,00:00:00:09,00:00:00:07,00:01:32:50,00:00:00:09,00:00:00:07,00:00:00:11,00:00:00:01,00:00:00:09,00:00:00:09,00:00:00:09,00:00:00:00,00:00:00:08,00:00:00:08,00:00:00:00,00:00:00:00,0,0,0,17247911936,7751266716,7661870080,99 %,5 %,4 %,33420008,768741691,0,0,0,,87
