Job Name,Job ID,User Name,Comment,Department,Submit Machine,Submit Date Time,Start Date Time,Finish Date Time,Pool,Group,Priority,Frame List,Frame Count,Task Count,Plugin,Auxiliary Files,Auxiliary File Size (Bytes),Machine Limit,Error Count,Average Concurrent Tasks,Clock Render Time,Total Task Time,Average Task Time,Median Task Time,Total Task Startup Time,Average Task Startup Time,Median Task Startup Time,Total Task Render Time,Average Task Render Time,Median Task Render Time,Total Normalized Task Render Time,Average Normalized Task Render Time,Median Normalized Task Render Time,Average Frame Time,Average Frame Startup Time,Average Frame Render Time,Average Normalized Frame Render Time,Median Frame Time,Median Frame Startup Time,Median Frame Render Time,Median Normalized Frame Render Time,Wasted Error Time,Wasted Requeue Time,Total Output File Size (Bytes),Average Output File Size (Bytes),Median Output File Size (Bytes),Peak RAM Usage (Bytes),Average RAM Usage (Bytes),Median RAM Usage (Bytes),Peak CPU Usage,Average CPU Usage,Median CPU Usage,Used CPU Clocks,Total CPU Clocks,Peak Swap Usage (Bytes),Average Swap Usage (Bytes),Median Swap Usage (Bytes),Batch Name
KT1950_prep_sclight_v016.nk,66dec4027e6b4b9c2f4c353b,naveen.gupta,,,pnewspt101,2024/09/09 15:16:42,2024/09/09 15:16:44,2024/09/09 15:19:35,2d_pool,2d_group,50,1001-1226,226,23,Nuke,0,0,0,0,15,00:00:02:50,00:00:42:01,00:00:01:49,00:00:01:46,00:00:00:57,00:00:00:02,00:00:00:02,00:00:41:02,00:00:01:47,00:00:01:43,00:00:41:02,00:00:01:47,00:00:01:43,00:00:00:11,00:00:00:00,00:00:00:10,00:00:00:10,00:00:00:11,00:00:00:01,00:00:00:11,00:00:00:11,00:00:00:00,00:00:00:00,29789504673,1295195855,1318007648,15055212544,5758472982,6017505792,99 %,44 %,45 %,341278392,729860880,0,0,0,
KT1950_prep_setlightsbehindthetree_v020.nk,66de96da7e6b4b9c2f4c3090,yogesh.kate,,,pnewspt091.basilic.com,2024/09/09 12:04:02,2024/09/09 12:04:03,2024/09/09 12:07:16,2d_pool,2d_group,50,1001-1226,226,23,Nuke,1,3228719,0,0,8,00:00:03:13,00:00:24:20,00:00:01:03,00:00:01:02,00:00:00:49,00:00:00:02,00:00:00:02,00:00:23:26,00:00:01:01,00:00:00:58,00:00:23:26,00:00:01:01,00:00:00:58,00:00:00:06,00:00:00:00,00:00:00:06,00:00:00:06,00:00:00:07,00:00:00:01,00:00:00:06,00:00:00:06,00:00:00:00,00:00:00:00,0,0,0,42242506752,5829785438,3840994816,97 %,11 %,11 %,41440144,407906966,0,0,0,
KT1950_prep_setlightsbehindthetree_v022.nk,66de9a5a7e6b4b9c2f4c31dc,yogesh.kate,,,pnewspt091.basilic.com,2024/09/09 12:18:58,2024/09/09 12:18:59,2024/09/09 12:23:22,2d_pool,2d_group,50,1001-1226,226,23,Nuke,1,3238014,0,0,6,00:00:04:23,00:00:23:53,00:00:01:02,00:00:00:59,00:00:00:54,00:00:00:02,00:00:00:02,00:00:22:56,00:00:00:59,00:00:00:56,00:00:22:56,00:00:00:59,00:00:00:56,00:00:00:06,00:00:00:00,00:00:00:06,00:00:00:06,00:00:00:06,00:00:00:01,00:00:00:06,00:00:00:06,00:00:00:00,00:00:00:00,0,0,0,41910886400,5259000614,3367542272,94 %,10 %,8 %,36564867,400335306,0,0,0,
KT1950_prep_setlightsbehindthetree_v023.nk,66dec1f37e6b4b9c2f4c34fa,yogesh.kate,,,pnewspt091.basilic.com,2024/09/09 15:07:55,2024/09/09 15:07:56,2024/09/09 15:11:01,2d_pool,2d_group,50,1001-1226,226,23,Nuke,1,3238798,0,0,8,00:00:03:05,00:00:22:43,00:00:00:59,00:00:00:56,00:00:00:53,00:00:00:02,00:00:00:02,00:00:21:47,00:00:00:56,00:00:00:53,00:00:21:47,00:00:00:56,00:00:00:53,00:00:00:06,00:00:00:00,00:00:00:05,00:00:00:05,00:00:00:06,00:00:00:01,00:00:00:06,00:00:00:06,00:00:00:00,00:00:00:00,0,0,0,44167192576,5430764148,3571074048,98 %,10 %,10 %,35683773,375757533,0,0,0,
MA1600_paint_seamesremove_v009.nk,66df14107e6b4b9c2f4c3e42,sujit.mule,,paint,pnewspt079,2024/09/09 20:58:16,2024/09/09 20:58:18,2024/09/09 21:04:13,2d_pool,2d_group,100,1750-1960,211,211,Nuke,1,1559961,0,0,14,00:00:05:54,00:01:18:26,00:00:00:22,00:00:00:18,00:00:01:09,00:00:00:00,00:00:00:00,00:01:15:32,00:00:00:21,00:00:00:17,00:01:15:32,00:00:00:21,00:00:00:17,00:00:00:22,00:00:00:00,00:00:00:21,00:00:00:21,00:00:00:19,00:00:00:00,00:00:00:18,00:00:00:18,00:00:00:00,00:00:00:00,21676064528,102730163,103459307,18200748032,12957836562,14251756544,94 %,2 %,2 %,29000098,1095958140,0,0,0,
MA1600_paint_seamesremove_v009.nk,66df32617e6b4b9c2f4c3f7d,sujit.mule,,paint,pnewspt079,2024/09/09 23:07:37,2024/09/09 23:07:37,2024/09/09 23:11:41,2d_pool,2d_group,100,1750-1960,211,211,Nuke,1,1591434,0,0,16,00:00:04:03,00:01:02:02,00:00:00:17,00:00:00:16,00:00:01:53,00:00:00:00,00:00:00:00,00:00:58:27,00:00:00:16,00:00:00:15,00:00:58:27,00:00:00:16,00:00:00:15,00:00:00:17,00:00:00:00,00:00:00:16,00:00:00:16,00:00:00:17,00:00:00:00,00:00:00:16,00:00:00:16,00:00:00:00,00:00:00:00,21676869050,102733976,103466907,18625126400,12921097934,14013721600,95 %,3 %,3 %,27583915,833421007,0,0,0,
MA1600_paint_seamesremove_v009.nk,66df35677e6b4b9c2f4c3fb5,sujit.mule,,paint,pnewspt079,2024/09/09 23:20:31,2024/09/09 23:20:32,2024/09/09 23:23:50,2d_pool,2d_group,100,1750-1960,211,211,Nuke,1,1591762,0,0,16,00:00:03:18,00:00:52:11,00:00:00:14,00:00:00:14,00:00:01:47,00:00:00:00,00:00:00:00,00:00:48:41,00:00:00:13,00:00:00:13,00:00:48:41,00:00:00:13,00:00:00:13,00:00:00:14,00:00:00:00,00:00:00:13,00:00:00:13,00:00:00:15,00:00:00:00,00:00:00:14,00:00:00:14,00:00:00:00,00:00:00:00,21676868632,102733974,103466907,18130944000,12912341305,14106893312,99 %,6 %,5 %,37726108,623403115,0,0,0,
MA1600_prep_seamsmarker_GRAINS_V01.nk,66df0cef7e6b4b9c2f4c3de8,abhishek.kandari,,,pnewspt101,2024/09/09 20:27:51,2024/09/09 20:27:51,2024/09/09 20:28:58,2d_pool,2d_group,100,1230-1310,81,81,Nuke,0,0,0,0,15,00:00:01:07,00:00:16:12,00:00:00:12,00:00:00:09,00:00:01:31,00:00:00:01,00:00:00:00,00:00:14:09,00:00:00:10,00:00:00:08,00:00:14:09,00:00:00:10,00:00:00:08,00:00:00:12,00:00:00:01,00:00:00:10,00:00:00:10,00:00:00:10,00:00:00:00,00:00:00:09,00:00:00:09,00:00:00:00,00:00:00:00,4665877870,57603430,57944951,2588987392,959859757,1069604864,97 %,4 %,3 %,6999544,180445397,0,0,0,
MA1600_prep_seamsmarker_v010.nk,66deebcd7e6b4b9c2f4c3c39,abhishek.kandari,,,pnewspt101,2024/09/09 18:06:29,2024/09/09 18:06:29,2024/09/09 18:10:31,2d_pool,2d_group,100,1230-1310,81,81,Nuke,0,0,0,0,12,00:00:04:01,00:00:46:47,00:00:00:34,00:00:00:33,00:00:01:43,00:00:00:01,00:00:00:00,00:00:44:40,00:00:00:33,00:00:00:32,00:00:44:40,00:00:00:33,00:00:00:32,00:00:00:34,00:00:00:01,00:00:00:33,00:00:00:33,00:00:00:34,00:00:00:00,00:00:00:33,00:00:00:33,00:00:00:00,00:00:00:00,11411935539,140888093,141888373,7535390720,983480183,1016353728,96 %,3 %,2 %,23340302,723704233,0,0,0,
MA1600_prep_v002.nk,66deff4d7e6b4b9c2f4c3d48,amey.shelke,,,pnewspt086,2024/09/09 19:29:41,2024/09/09 19:29:43,2024/09/09 19:36:45,2d_pool,2d_group,100,2000-2347,348,348,Nuke,1,1205540,0,0,9,00:00:07:01,00:00:59:30,00:00:00:10,00:00:00:09,00:00:04:33,00:00:00:00,00:00:00:00,00:00:52:05,00:00:00:08,00:00:00:08,00:00:52:05,00:00:00:08,00:00:00:08,00:00:00:10,00:00:00:00,00:00:00:08,00:00:00:08,00:00:00:10,00:00:00:00,00:00:00:09,00:00:00:09,00:00:00:00,00:00:00:00,16883549884,48515947,48718640,6576537600,3723600933,3604622336,37 %,1 %,1 %,9413597,619145472,0,0,0,
MA1600_prep_v003.nk,66df2d127e6b4b9c2f4c3f2f,amey.shelke,,,pnewspt086,2024/09/09 22:44:58,2024/09/09 22:44:59,2024/09/09 22:49:17,2d_pool,2d_group,100,2000-2347,348,348,Nuke,1,1420489,0,0,15,00:00:04:17,00:01:01:59,00:00:00:10,00:00:00:09,00:00:01:10,00:00:00:00,00:00:00:00,00:00:57:58,00:00:00:09,00:00:00:08,00:00:57:58,00:00:00:09,00:00:00:08,00:00:00:10,00:00:00:00,00:00:00:09,00:00:00:09,00:00:00:10,00:00:00:00,00:00:00:09,00:00:00:09,00:00:00:00,00:00:00:00,19508435111,56058721,56119526,15769444352,8349403586,8616577024,98 %,4 %,3 %,37032369,792152581,0,0,0,
MA1600_prep_v003.nk,66df3b7f7e6b4b9c2f4c4007,amey.shelke,,,pnewspt086,2024/09/09 23:46:31,2024/09/09 23:46:32,2024/09/09 23:50:35,2d_pool,2d_group,100,2000-2347,348,348,Nuke,1,1465368,0,0,16,00:00:04:03,00:01:02:02,00:00:00:10,00:00:00:09,00:00:01:32,00:00:00:00,00:00:00:00,00:00:57:39,00:00:00:09,00:00:00:08,00:00:57:39,00:00:00:09,00:00:00:08,00:00:00:10,00:00:00:00,00:00:00:09,00:00:00:09,00:00:00:10,00:00:00:00,00:00:00:09,00:00:00:09,00:00:00:00,00:00:00:00,19293633663,55441476,55508420,3990700032,2392106661,2544133376,98 %,2 %,2 %,14324005,701521152,0,0,0,
MA1600_v050.nk,66df33e07e6b4b9c2f4c3f96,ravindra.choure,,,pnewsrt103,2024/09/09 23:14:00,2024/09/09 23:14:02,2024/09/09 23:18:36,2d_pool,2d_group,100,2150-2347,198,198,Nuke,1,62461001,0,2,15,00:00:04:34,00:01:07:17,00:00:00:20,00:00:00:12,00:00:03:04,00:00:00:00,00:00:00:00,00:01:02:37,00:00:00:18,00:00:00:11,00:01:02:37,00:00:00:18,00:00:00:11,00:00:00:20,00:00:00:00,00:00:00:18,00:00:00:18,00:00:00:13,00:00:00:00,00:00:00:12,00:00:00:12,00:00:00:48,00:00:00:00,11228120169,56707677,56758177,32655425536,14072142706,15086807040,99 %,5 %,3 %,37110301,923773549,0,0,0,
MA1600_v055.nk,66df3cd67e6b4b9c2f4c4023,ravindra.choure,,,pnewsrt103,2024/09/09 23:52:14,2024/09/09 23:52:16,2024/09/09 23:56:35,2d_pool,2d_group,100,2150-2347,198,198,Nuke,1,62544771,0,0,15,00:00:04:18,00:01:02:40,00:00:00:18,00:00:00:11,00:00:02:46,00:00:00:00,00:00:00:00,00:00:58:16,00:00:00:17,00:00:00:10,00:00:58:16,00:00:00:17,00:00:00:10,00:00:00:18,00:00:00:00,00:00:00:17,00:00:00:17,00:00:00:12,00:00:00:00,00:00:00:11,00:00:00:11,00:00:00:00,00:00:00:00,11213610996,56634398,56535015,23941484544,13516470162,15571227648,98 %,4 %,2 %,28405919,894017764,0,0,0,
ps090_0310_prep_removemarkers_v001.nk,66dee7d47e6b4b9c2f4c3bf7,shubham.kale,,,pnewspt085.basilic.com,2024/09/09 17:49:32,2024/09/09 17:49:33,2024/09/09 17:50:34,2d_pool,2d_group,50,986-1099,114,12,Nuke,1,73387,0,0,6,00:00:01:01,00:00:05:31,00:00:00:27,00:00:00:23,00:00:00:49,00:00:00:04,00:00:00:04,00:00:04:42,00:00:00:23,00:00:00:18,00:00:04:42,00:00:00:23,00:00:00:18,00:00:00:02,00:00:00:00,00:00:00:02,00:00:00:02,00:00:00:03,00:00:00:01,00:00:00:02,00:00:00:02,00:00:00:00,00:00:00:00,0,0,0,3034796032,516311933,525116128,77 %,3 %,3 %,2017025,70340217,0,0,0,
ps090_0310_prep_removemarkers_v001.nk,66defddc7e6b4b9c2f4c3d16,shubham.kale,,,pnewspt085.basilic.com,2024/09/09 19:23:32,2024/09/09 19:23:33,2024/09/09 19:24:04,2d_pool,2d_group,50,986-1099,114,12,Nuke,1,218716,0,0,11,00:00:00:31,00:00:05:20,00:00:00:26,00:00:00:27,00:00:00:33,00:00:00:02,00:00:00:02,00:00:04:46,00:00:00:23,00:00:00:24,00:00:04:46,00:00:00:23,00:00:00:24,00:00:00:02,00:00:00:00,00:00:00:02,00:00:00:02,00:00:00:03,00:00:00:01,00:00:00:03,00:00:00:03,00:00:00:00,00:00:00:00,0,0,0,2595844096,714561557,760960704,43 %,2 %,2 %,1575593,77700275,0,0,0,
THP101_004_0100_prep_markerseamsremoval_v004.nk,66de76c17e6b4b9c2f4c291c,tejas.salve,,,pnewspt089.basilic.com,2024/09/09 9:47:05,2024/09/09 9:47:06,2024/09/09 9:48:48,2d_pool,2d_group,50,1001-1374,374,38,Nuke,1,4443702,0,0,15,00:00:01:41,00:00:24:54,00:00:00:39,00:00:00:40,00:00:00:54,00:00:00:01,00:00:00:02,00:00:23:49,00:00:00:37,00:00:00:37,00:00:23:49,00:00:00:37,00:00:00:37,00:00:00:03,00:00:00:00,00:00:00:03,00:00:00:03,00:00:00:05,00:00:00:01,00:00:00:04,00:00:00:04,00:00:00:00,00:00:00:00,0,0,0,14502887424,5376952346,4930436096,98 %,22 %,21 %,85147217,392740451,0,0,0,
THP101_004_0100_prep_markerseamsremoval_v005.nk,66deceba7e6b4b9c2f4c35f1,tejas.salve,,,pnewspt089.basilic.com,2024/09/09 16:02:26,2024/09/09 16:02:28,2024/09/09 16:05:53,2d_pool,2d_group,50,1001-1374,374,38,Nuke,1,4574465,0,0,12,00:00:03:24,00:00:37:54,00:00:00:59,00:00:00:57,00:00:02:18,00:00:00:03,00:00:00:02,00:00:35:36,00:00:00:56,00:00:00:51,00:00:35:36,00:00:00:56,00:00:00:51,00:00:00:06,00:00:00:00,00:00:00:05,00:00:00:05,00:00:00:06,00:00:00:01,00:00:00:06,00:00:00:06,00:00:00:00,00:00:00:00,0,0,0,11240632320,2220435226,2440798208,95 %,11 %,13 %,71025286,609826438,0,0,0,
THP101_004_0700_prep_slsetjunkandseams_v001.nk,66de54457e6b4b9c2f4c2692,mahendra.bobade,,,pnewspt100.basilic.com,2024/09/09 7:19:57,2024/09/09 7:19:58,2024/09/09 7:20:49,2d_pool,2d_group,50,1001-1072,72,8,Nuke,1,78122,0,0,8,00:00:00:51,00:00:06:17,00:00:00:47,00:00:00:49,00:00:00:22,00:00:00:02,00:00:00:02,00:00:05:54,00:00:00:44,00:00:00:46,00:00:05:54,00:00:00:44,00:00:00:46,00:00:00:05,00:00:00:00,00:00:00:04,00:00:00:04,00:00:00:05,00:00:00:01,00:00:00:05,00:00:00:05,00:00:00:00,00:00:00:00,0,0,0,4896149504,1270333768,1378368768,24 %,1 %,1 %,1587140,98232606,0,0,0,
v005.nk,66dee5267e6b4b9c2f4c3bd5,sudarshan.kale,,,pnewspt081,2024/09/09 17:38:06,2024/09/09 17:38:07,2024/09/09 17:40:23,2d_pool,2d_group,100,1001-1101,101,101,Nuke,1,4343745,0,1,14,00:00:02:15,00:00:30:18,00:00:00:18,00:00:00:16,00:00:01:01,00:00:00:00,00:00:00:00,00:00:28:47,00:00:00:17,00:00:00:16,00:00:28:47,00:00:00:17,00:00:00:16,00:00:00:18,00:00:00:00,00:00:00:17,00:00:00:17,00:00:00:17,00:00:00:00,00:00:00:17,00:00:00:17,00:00:00:15,00:00:00:00,2148985633,21277085,21777739,2324115456,453570339,462492480,85 %,1 %,1 %,5218961,408209175,0,0,0,
v006.nk,66df2f027e6b4b9c2f4c3f4e,sudarshan.kale,,,pnewspt081,2024/09/09 22:53:14,2024/09/09 22:53:15,2024/09/09 22:55:22,2d_pool,2d_group,1,1001-1101,101,101,Nuke,1,4799649,0,0,16,00:00:02:06,00:00:33:23,00:00:00:19,00:00:00:17,00:00:01:12,00:00:00:00,00:00:00:00,00:00:31:27,00:00:00:18,00:00:00:16,00:00:31:27,00:00:00:18,00:00:00:16,00:00:00:19,00:00:00:00,00:00:00:18,00:00:00:18,00:00:00:18,00:00:00:00,00:00:00:17,00:00:00:17,00:00:00:00,00:00:00:00,2149250171,21279704,21782227,2858774528,468448477,464005952,90 %,1 %,1 %,7037176,442859271,0,0,0,
v007.nk,66df36127e6b4b9c2f4c3fcf,sudarshan.kale,,,pnewspt081,2024/09/09 23:23:22,2024/09/09 23:23:36,2024/09/09 23:25:47,2d_pool,2d_group,1,1001-1101,101,101,Nuke,1,4830818,0,7,15,00:00:02:11,00:00:31:18,00:00:00:18,00:00:00:17,00:00:01:45,00:00:00:01,00:00:00:00,00:00:28:49,00:00:00:17,00:00:00:15,00:00:28:49,00:00:00:17,00:00:00:15,00:00:00:18,00:00:00:01,00:00:00:17,00:00:00:17,00:00:00:18,00:00:00:00,00:00:00:16,00:00:00:16,00:00:03:06,00:00:00:00,2149256314,21279765,21782014,2853715968,459124914,462102528,86 %,1 %,1 %,4446876,408859039,0,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jobs: 56,Tasks: 3781,Frames: 8907,Total Clock Render Time: 00d 04h 46m 13s,Total Task Render Time: 01d 08h 55m 16s,Total Output File Size: 211.565 GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
