Job Name,Job ID,User Name,Comment,Department,Submit Machine,Submit Date Time,Start Date Time,Finish Date Time,Pool,Group,Priority,Frame List,Frame Count,Task Count,Plugin,Auxiliary Files,Auxiliary File Size (Bytes),Machine Limit,Error Count,Average Concurrent Tasks,Clock Render Time,Total Task Time,Average Task Time,Median Task Time,Total Task Startup Time,Average Task Startup Time,Median Task Startup Time,Total Task Render Time,Average Task Render Time,Median Task Render Time,Total Normalized Task Render Time,Average Normalized Task Render Time,Median Normalized Task Render Time,Average Frame Time,Average Frame Startup Time,Average Frame Render Time,Average Normalized Frame Render Time,Median Frame Time,Median Frame Startup Time,Median Frame Render Time,Median Normalized Frame Render Time,Wasted Error Time,Wasted Requeue Time,Total Output File Size (Bytes),Average Output File Size (Bytes),Median Output File Size (Bytes),Peak RAM Usage (Bytes),Average RAM Usage (Bytes),Median RAM Usage (Bytes),Peak CPU Usage,Average CPU Usage,Median CPU Usage,Used CPU Clocks,Total CPU Clocks,Peak Swap Usage (Bytes),Average Swap Usage (Bytes),Median Swap Usage (Bytes)
sh100_prep_preprain_v001.nk,66d8479a7e6b4b9c2f4bdcbc,abhishek.kandari,,,pnewspt105.basilic.com,2024/09/04 17:12:18,2024/09/04 17:12:21,2024/09/04 17:15:38,2d_pool,2d_group,50,1081-1133,53,6,Nuke,1,190168,0,7,2,00:00:03:16,00:00:04:09,00:00:00:41,00:00:00:38,00:00:00:23,00:00:00:03,00:00:00:03,00:00:03:46,00:00:00:37,00:00:00:35,00:00:03:46,00:00:00:37,00:00:00:35,00:00:00:04,00:00:00:00,00:00:00:04,00:00:00:04,00:00:00:04,00:00:00:01,00:00:00:04,00:00:00:04,00:00:05:40,00:00:00:00,0,0,0,1157591040,443282474,430824896,4 %,1 %,1 %,596566,59656399,0,0,0
sh100_prep_preprain_v001.nk,66d848ef7e6b4b9c2f4bdcd2,abhishek.kandari,,,pnewspt105,2024/09/04 17:17:59,2024/09/04 17:17:59,2024/09/04 17:20:31,2d_pool,2d_group,100,1081-1133,53,53,Nuke,0,0,0,51,6,00:00:02:32,00:00:14:32,00:00:00:16,00:00:00:16,00:00:01:26,00:00:00:01,00:00:00:02,00:00:12:55,00:00:00:14,00:00:00:13,00:00:12:55,00:00:00:14,00:00:00:13,00:00:00:16,00:00:00:01,00:00:00:14,00:00:00:14,00:00:00:17,00:00:00:03,00:00:00:14,00:00:00:14,00:00:19:45,00:00:00:00,1025344522,19346123,22300293,869937152,387813272,385293504,47 %,1 %,1 %,1783994,155008315,0,0,0
sh100_prep_raindropremovel_v003.nk,66d8935a7e6b4b9c2f4be109,sujit.mule,,,pnewspt079.basilic.com,2024/09/04 22:35:30,2024/09/04 22:35:31,2024/09/04 22:36:36,2d_pool,2d_group,50,1001-1133,133,14,Nuke,1,58400,0,0,13,00:00:01:04,00:00:14:00,00:00:01:00,00:00:01:01,00:00:00:39,00:00:00:02,00:00:00:02,00:00:13:20,00:00:00:57,00:00:00:58,00:00:13:20,00:00:00:57,00:00:00:58,00:00:00:06,00:00:00:00,00:00:00:06,00:00:00:06,00:00:00:07,00:00:00:01,00:00:00:06,00:00:00:06,00:00:00:00,00:00:00:00,0,0,0,4142632960,708338294,730395072,19 %,1 %,1 %,2472688,230115405,0,0,0
sh100_prep_raindrops_v002.nk,66d876f17e6b4b9c2f4bdfeb,ravindra.choure,,,pnewspt091.basilic.com,2024/09/04 20:34:17,2024/09/04 20:34:18,2024/09/04 20:35:23,2d_pool,2d_group,50,1111-1120,10,1,Nuke,1,3198,0,0,1,00:00:01:05,00:00:01:05,00:00:01:05,00:00:01:05,00:00:00:02,00:00:00:02,00:00:00:02,00:00:01:02,00:00:01:02,00:00:01:02,00:00:01:02,00:00:01:02,00:00:01:02,00:00:00:06,00:00:00:00,00:00:00:06,00:00:00:06,00:00:00:07,00:00:00:01,00:00:00:07,00:00:00:07,00:00:00:00,00:00:00:00,0,0,0,1352097792,413540992,413540992,1 %,1 %,1 %,188123,18812218,0,0,0
te903_0057_prep_kb02_v002.nk,66d8005c7e6b4b9c2f4bd908,mahesh.mhetrajkar,,,pnewspt084.basilic.com,2024/09/04 12:08:20,2024/09/04 12:08:21,2024/09/04 12:09:09,2d_pool,2d_group,50,997-1058,62,7,Nuke,1,2203370,0,0,6,00:00:00:48,00:00:04:47,00:00:00:41,00:00:00:41,00:00:00:20,00:00:00:02,00:00:00:02,00:00:04:26,00:00:00:38,00:00:00:38,00:00:04:26,00:00:00:38,00:00:00:38,00:00:00:04,00:00:00:00,00:00:00:04,00:00:00:04,00:00:00:05,00:00:00:01,00:00:00:04,00:00:00:04,00:00:00:00,00:00:00:00,0,0,0,4319240192,895690683,934151040,32 %,1 %,1 %,1257173,69207570,0,0,0
te903_0063_prep_removeglow_v015.nk,66d83dc37e6b4b9c2f4bdc13,sudarshan.kale,,,pnewspt096,2024/09/04 16:30:19,2024/09/04 16:30:19,2024/09/04 16:33:56,2d_pool,2d_group,1,1001-1119,119,119,Nuke,1,7916913,0,0,14,00:00:03:36,00:00:50:09,00:00:00:25,00:00:00:21,00:00:00:53,00:00:00:00,00:00:00:00,00:00:48:21,00:00:00:24,00:00:00:20,00:00:48:21,00:00:00:24,00:00:00:20,00:00:00:25,00:00:00:00,00:00:00:24,00:00:00:24,00:00:00:22,00:00:00:00,00:00:00:21,00:00:00:21,00:00:00:00,00:00:00:00,5162177338,43379641,42996275,8809320448,698010274,621291520,51 %,1 %,1 %,9493854,757065441,0,0,0
te903_0063_prep_removeglow_v017.nk,66d868357e6b4b9c2f4bdf32,sudarshan.kale,,,pnewspt096,2024/09/04 19:31:25,2024/09/04 19:31:27,2024/09/04 19:34:55,2d_pool,2d_group,1,1001-1119,119,119,Nuke,1,8071502,0,3,17,00:00:03:28,00:00:56:51,00:00:00:28,00:00:00:22,00:00:01:17,00:00:00:00,00:00:00:00,00:00:54:39,00:00:00:27,00:00:00:21,00:00:54:39,00:00:00:27,00:00:00:21,00:00:00:28,00:00:00:00,00:00:00:27,00:00:00:27,00:00:00:23,00:00:00:00,00:00:00:22,00:00:00:22,00:00:01:22,00:00:00:00,5162167901,43379562,42996275,8372129792,686581103,605058880,28 %,1 %,1 %,10019331,855621694,0,0,0
te903_0063_prep_removeglow_v018.nk,66d896767e6b4b9c2f4be133,sudarshan.kale,,,pnewspt096,2024/09/04 22:48:46,2024/09/04 22:48:47,2024/09/04 22:52:04,2d_pool,2d_group,1,1001-1119,119,119,Nuke,1,8119216,0,0,17,00:00:03:17,00:00:53:55,00:00:00:27,00:00:00:21,00:00:00:54,00:00:00:00,00:00:00:00,00:00:52:06,00:00:00:26,00:00:00:20,00:00:52:06,00:00:00:26,00:00:00:20,00:00:00:27,00:00:00:00,00:00:00:26,00:00:00:26,00:00:00:22,00:00:00:00,00:00:00:21,00:00:00:21,00:00:00:00,00:00:00:00,5162165154,43379539,42996275,9662455808,690465254,633844480,54 %,1 %,1 %,11653700,826554309,0,0,0
TRK2202_017_0035_v007.nk,66d7690d7e6b4b9c2f4bd340,sanjay.nagose,,,pnewspt080,2024/09/04 1:22:44,2024/09/04 1:22:45,2024/09/04 1:25:13,none,none,50,1010-1060,51,6,Nuke,0,0,0,1,5,00:00:02:27,00:00:10:34,00:00:01:45,00:00:02:04,00:00:00:21,00:00:00:03,00:00:00:02,00:00:10:13,00:00:01:42,00:00:02:01,00:00:10:13,00:00:01:42,00:00:02:01,00:00:00:12,00:00:00:00,00:00:00:12,00:00:00:12,00:00:00:13,00:00:00:01,00:00:00:13,00:00:00:13,00:00:00:22,00:00:00:00,1558300240,259716706,314751104,4562280448,2212454272,2428412160,88 %,8 %,6 %,7303101,131536521,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jobs: 59,Tasks: 4348,Frames: 8057,Total Clock Render Time: 00d 02h 27m 51s,Total Task Render Time: 01d 08h 08m 29s,Total Output File Size: 228.231 GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
