Job Name,Job ID,User Name,Comment,Department,Submit Machine,Submit Date Time,Start Date Time,Finish Date Time,Pool,Group,Priority,Frame List,Frame Count,Task Count,Plugin,Auxiliary Files,Auxiliary File Size (Bytes),Machine Limit,Error Count,Average Concurrent Tasks,Clock Render Time,Total Task Time,Average Task Time,Median Task Time,Total Task Startup Time,Average Task Startup Time,Median Task Startup Time,Total Task Render Time,Average Task Render Time,Median Task Render Time,Total Normalized Task Render Time,Average Normalized Task Render Time,Median Normalized Task Render Time,Average Frame Time,Average Frame Startup Time,Average Frame Render Time,Average Normalized Frame Render Time,Median Frame Time,Median Frame Startup Time,Median Frame Render Time,Median Normalized Frame Render Time,Wasted Error Time,Wasted Requeue Time,Total Output File Size (Bytes),Average Output File Size (Bytes),Median Output File Size (Bytes),Peak RAM Usage (Bytes),Average RAM Usage (Bytes),Median RAM Usage (Bytes),Peak CPU Usage,Average CPU Usage,Median CPU Usage,Used CPU Clocks,Total CPU Clocks,Peak Swap Usage (Bytes),Average Swap Usage (Bytes),Median Swap Usage (Bytes)
306_43_sdh_0140_prep_lightremoval_v009.nk,66e2ccd87e6b4b9c2f4c6e95,sandeep.tapkir,,,pnewspt084.basilic.com,2024/09/12 16:43:28,2024/09/12 16:43:28,2024/09/12 16:55:00,2d_pool,2d_group,50,1017-1161,145,15,Nuke,1,2955807,0,0,2,00:00:11:31,00:00:19:43,00:00:01:18,00:00:00:35,00:00:00:56,00:00:00:03,00:00:00:02,00:00:18:46,00:00:01:15,00:00:00:32,00:00:18:46,00:00:01:15,00:00:00:32,00:00:00:08,00:00:00:00,00:00:00:07,00:00:00:07,00:00:00:04,00:00:00:01,00:00:00:04,00:00:00:04,00:00:00:00,00:00:00:00,0,0,0,7240650752,1528596983,1638192000,33 %,2 %,2 %,5135829,339119107,0,0,0
306_43_sdh_0140_prep_lightremoval_v009.nk,66e32ccb7e6b4b9c2f4c72b4,sandeep.tapkir,,,pnewspt084.basilic.com,2024/09/12 23:32:51,2024/09/12 23:32:53,2024/09/12 23:34:06,2d_pool,2d_group,50,1017-1161,145,15,Nuke,1,3023460,0,0,13,00:00:01:13,00:00:14:45,00:00:00:59,00:00:01:02,00:00:00:51,00:00:00:03,00:00:00:02,00:00:13:54,00:00:00:55,00:00:00:59,00:00:13:54,00:00:00:55,00:00:00:59,00:00:00:06,00:00:00:00,00:00:00:05,00:00:00:05,00:00:00:07,00:00:00:01,00:00:00:06,00:00:00:06,00:00:00:00,00:00:00:00,0,0,0,5625352192,790194197,780521472,35 %,1 %,2 %,4324052,229831725,0,0,0
306_43_sdh_0140_prep_lightremoval_v009.nk,66e2cc657e6b4b9c2f4c6e7e,sandeep.tapkir,,,pnewspt084.basilic.com,2024/09/12 16:41:33,2024/09/12 16:41:34,2024/09/12 16:42:37,2d_pool,2d_group,50,1017-1161,145,15,Nuke,1,2955793,0,0,12,00:00:01:03,00:00:11:39,00:00:00:46,00:00:00:44,00:00:00:50,00:00:00:03,00:00:00:02,00:00:10:48,00:00:00:43,00:00:00:41,00:00:10:48,00:00:00:43,00:00:00:41,00:00:00:04,00:00:00:00,00:00:00:04,00:00:00:04,00:00:00:05,00:00:00:01,00:00:00:05,00:00:00:05,00:00:00:00,00:00:00:00,0,0,0,7690465280,1919710442,2000622080,93 %,2 %,2 %,4113519,186021206,0,0,0
306_43_sdh_0140_prep_lightremoval_v009.nk,66e2ce7f7e6b4b9c2f4c6ec8,sandeep.tapkir,,,pnewspt084.basilic.com,2024/09/12 16:50:31,2024/09/12 16:50:32,2024/09/12 16:51:29,2d_pool,2d_group,50,1017-1161,145,15,Nuke,1,2956274,0,0,10,00:00:00:57,00:00:09:22,00:00:00:37,00:00:00:36,00:00:00:42,00:00:00:02,00:00:00:02,00:00:08:39,00:00:00:34,00:00:00:33,00:00:08:39,00:00:00:34,00:00:00:33,00:00:00:03,00:00:00:00,00:00:00:03,00:00:00:03,00:00:00:04,00:00:00:01,00:00:00:04,00:00:00:04,00:00:00:00,00:00:00:00,0,0,0,3415068672,963507750,976019136,24 %,1 %,1 %,1887167,146673650,0,0,0
com_0080_prep_wireremoval_qc_v001.%04d_,66e28d5d7e6b4b9c2f4c6703,anurag.shetty,None,,pnewspt060.basilic.com,2024/09/12 12:12:37,2024/09/12 12:12:38,2024/09/12 12:13:29,2d_pool,2d_group,50,1001-1074,74,1,Nuke,1,3638,0,0,1,00:00:00:51,00:00:00:51,00:00:00:51,00:00:00:51,00:00:00:02,00:00:00:02,00:00:00:02,00:00:00:48,00:00:00:48,00:00:00:48,00:00:00:48,00:00:00:48,00:00:00:48,00:00:00:00,00:00:00:00,00:00:00:00,00:00:00:00,00:00:00:01,00:00:00:01,00:00:00:01,00:00:00:01,00:00:00:00,00:00:00:00,0,0,0,536412160,375564800,375564800,4 %,1 %,1 %,138908,13890730,0,0,0
com_0080_prep_wireremoval_qc_v001_,66e28d637e6b4b9c2f4c6705,anurag.shetty,None,,pnewspt060.basilic.com,2024/09/12 12:12:43,2024/09/12 12:13:55,2024/09/12 12:14:17,2d_pool,2d_group,50,1001-1074,74,1,Nuke,1,8449,0,0,1,00:00:00:22,00:00:00:22,00:00:00:22,00:00:00:22,00:00:00:02,00:00:00:02,00:00:00:02,00:00:00:19,00:00:00:19,00:00:00:19,00:00:00:19,00:00:00:19,00:00:00:19,00:00:00:00,00:00:00:00,00:00:00:00,00:00:00:00,00:00:00:01,00:00:00:01,00:00:00:01,00:00:00:01,00:00:00:00,00:00:00:00,0,0,0,938733568,412743136,412743136,57 %,7 %,7 %,391784,5596906,0,0,0
com_0080_prep_wireremoval_qc_v002.%04d_,66e299287e6b4b9c2f4c6831,anurag.shetty,None,,pnewspt060.basilic.com,2024/09/12 13:02:56,2024/09/12 13:02:57,2024/09/12 13:03:40,2d_pool,2d_group,50,1001-1074,74,1,Nuke,1,3638,0,0,1,00:00:00:43,00:00:00:43,00:00:00:43,00:00:00:43,00:00:00:02,00:00:00:02,00:00:00:02,00:00:00:40,00:00:00:40,00:00:00:40,00:00:00:40,00:00:00:40,00:00:00:40,00:00:00:00,00:00:00:00,00:00:00:00,00:00:00:00,00:00:00:01,00:00:00:01,00:00:00:01,00:00:00:01,00:00:00:00,00:00:00:00,0,0,0,533180416,470883808,470883808,6 %,2 %,2 %,243765,12188246,0,0,0
com_0080_prep_wireremoval_qc_v002_,66e2992b7e6b4b9c2f4c6833,anurag.shetty,None,,pnewspt060.basilic.com,2024/09/12 13:02:59,2024/09/12 13:03:56,2024/09/12 13:04:14,2d_pool,2d_group,50,1001-1074,74,1,Nuke,1,8449,0,0,1,00:00:00:17,00:00:00:17,00:00:00:17,00:00:00:17,00:00:00:02,00:00:00:02,00:00:00:02,00:00:00:14,00:00:00:14,00:00:00:14,00:00:00:14,00:00:00:14,00:00:00:14,00:00:00:00,00:00:00:00,00:00:00:00,00:00:00:00,00:00:00:01,00:00:00:01,00:00:00:01,00:00:00:01,00:00:00:00,00:00:00:00,0,0,0,953888768,616570880,616570880,55 %,17 %,17 %,672500,3955882,0,0,0
la060_0010_prep_remoevwire_Denoise_v001.%04d_,66e2ab3e7e6b4b9c2f4c69a3,yogesh.kate,None,,pnewspt091.basilic.com,2024/09/12 14:20:06,2024/09/12 14:21:34,2024/09/12 14:23:10,2d_pool,2d_group,50,1001-1076,76,1,Nuke,1,3678,0,0,1,00:00:01:36,00:00:01:36,00:00:01:36,00:00:01:36,00:00:00:02,00:00:00:02,00:00:00:02,00:00:01:33,00:00:01:33,00:00:01:33,00:00:01:33,00:00:01:33,00:00:01:33,00:00:00:01,00:00:00:00,00:00:00:01,00:00:00:01,00:00:00:02,00:00:00:01,00:00:00:02,00:00:00:02,00:00:00:00,00:00:00:00,0,0,0,663326720,453011200,453011200,11 %,2 %,2 %,575867,28793320,0,0,0
la060_0010_prep_remoevwire_Denoise_v002.%04d_,66e2ae1c7e6b4b9c2f4c69ec,yogesh.kate,None,,pnewspt091.basilic.com,2024/09/12 14:32:20,2024/09/12 14:34:19,2024/09/12 14:35:58,2d_pool,2d_group,50,1001-1106,106,1,Nuke,1,3678,0,0,1,00:00:01:39,00:00:01:39,00:00:01:39,00:00:01:39,00:00:00:02,00:00:00:02,00:00:00:02,00:00:01:36,00:00:01:36,00:00:01:36,00:00:01:36,00:00:01:36,00:00:01:36,00:00:00:00,00:00:00:00,00:00:00:00,00:00:00:00,00:00:00:01,00:00:00:01,00:00:00:01,00:00:00:01,00:00:00:00,00:00:00:00,0,0,0,658448384,591397824,591397824,8 %,2 %,2 %,579276,28963756,0,0,0
la060_0010_prep_remoevwire_qc_v001.%04d_,66e2b0167e6b4b9c2f4c6a52,yogesh.kate,None,,pnewspt091.basilic.com,2024/09/12 14:40:46,2024/09/12 14:43:54,2024/09/12 14:45:17,2d_pool,2d_group,50,1001-1076,76,1,Nuke,1,3608,0,0,1,00:00:01:23,00:00:01:23,00:00:01:23,00:00:01:23,00:00:00:03,00:00:00:03,00:00:00:03,00:00:01:20,00:00:01:20,00:00:01:20,00:00:01:20,00:00:01:20,00:00:01:20,00:00:00:01,00:00:00:00,00:00:00:01,00:00:00:01,00:00:00:02,00:00:00:01,00:00:00:02,00:00:00:02,00:00:00:00,00:00:00:00,0,0,0,663347200,591045376,591045376,8 %,2 %,2 %,480643,24032132,0,0,0
la060_0010_prep_remoevwire_qc_v002.%04d_,66e2b1307e6b4b9c2f4c6a88,yogesh.kate,None,,pnewspt091.basilic.com,2024/09/12 14:45:28,2024/09/12 14:48:09,2024/09/12 14:49:31,2d_pool,2d_group,50,1001-1076,76,1,Nuke,1,3608,0,0,1,00:00:01:21,00:00:01:21,00:00:01:21,00:00:01:21,00:00:00:02,00:00:00:02,00:00:00:02,00:00:01:18,00:00:01:18,00:00:01:18,00:00:01:18,00:00:01:18,00:00:01:18,00:00:00:01,00:00:00:00,00:00:00:01,00:00:00:01,00:00:00:02,00:00:00:01,00:00:00:02,00:00:00:02,00:00:00:00,00:00:00:00,0,0,0,686379008,614475776,614475776,8 %,2 %,2 %,480542,24027062,0,0,0
la060_0010_prep_remoevwire_qc_v003.%04d_,66e2b29d7e6b4b9c2f4c6af6,yogesh.kate,None,,pnewspt091.basilic.com,2024/09/12 14:51:32,2024/09/12 14:53:29,2024/09/12 14:54:55,2d_pool,2d_group,50,1001-1076,76,1,Nuke,1,3608,0,0,1,00:00:01:26,00:00:01:26,00:00:01:26,00:00:01:26,00:00:00:02,00:00:00:02,00:00:00:02,00:00:01:23,00:00:01:23,00:00:01:23,00:00:01:23,00:00:01:23,00:00:01:23,00:00:00:01,00:00:00:00,00:00:00:01,00:00:00:01,00:00:00:02,00:00:00:01,00:00:00:02,00:00:00:02,00:00:00:00,00:00:00:00,0,0,0,665489408,593156160,593156160,6 %,2 %,2 %,341388,17069394,0,0,0
la060_0010_prep_remoevwire_v014.nk,66e2ab237e6b4b9c2f4c6999,yogesh.kate,,,pnewspt091.basilic.com,2024/09/12 14:19:39,2024/09/12 14:19:39,2024/09/12 14:21:11,2d_pool,2d_group,50,1001-1076,76,8,Nuke,1,930066,0,0,8,00:00:01:31,00:00:11:20,00:00:01:25,00:00:01:30,00:00:00:23,00:00:00:02,00:00:00:03,00:00:10:56,00:00:01:22,00:00:01:27,00:00:10:56,00:00:01:22,00:00:01:27,00:00:00:08,00:00:00:00,00:00:00:08,00:00:00:08,00:00:00:10,00:00:00:01,00:00:00:09,00:00:00:09,00:00:00:00,00:00:00:00,0,0,0,7765651456,2206470496,2190232576,76 %,2 %,1 %,4039065,191914820,0,0,0
la060_0010_prep_remoevwire_v014.nk,66e2ae077e6b4b9c2f4c69de,yogesh.kate,,,pnewspt091.basilic.com,2024/09/12 14:31:59,2024/09/12 14:32:00,2024/09/12 14:33:32,2d_pool,2d_group,50,1001-1106,106,11,Nuke,1,1488868,0,0,10,00:00:01:32,00:00:14:05,00:00:01:16,00:00:01:14,00:00:00:31,00:00:00:02,00:00:00:02,00:00:13:34,00:00:01:14,00:00:01:11,00:00:13:34,00:00:01:14,00:00:01:11,00:00:00:07,00:00:00:00,00:00:00:07,00:00:00:07,00:00:00:09,00:00:00:01,00:00:00:09,00:00:00:09,00:00:00:00,00:00:00:00,0,0,0,7930142720,2442216110,2258120960,66 %,2 %,1 %,4973786,240014181,0,0,0
la060_0010_prep_remoevwire_v015.nk,66e2b00b7e6b4b9c2f4c6a47,yogesh.kate,,,pnewspt091.basilic.com,2024/09/12 14:40:35,2024/09/12 14:40:36,2024/09/12 14:42:57,2d_pool,2d_group,50,1001-1076,76,8,Nuke,1,1488970,0,0,5,00:00:02:21,00:00:11:04,00:00:01:23,00:00:01:13,00:00:00:23,00:00:00:02,00:00:00:03,00:00:10:40,00:00:01:20,00:00:01:10,00:00:10:40,00:00:01:20,00:00:01:10,00:00:00:08,00:00:00:00,00:00:00:08,00:00:00:08,00:00:00:08,00:00:00:01,00:00:00:08,00:00:00:08,00:00:00:00,00:00:00:00,0,0,0,24362733568,6615907744,7306054656,98 %,18 %,26 %,39573111,188127070,0,0,0
la060_0010_prep_remoevwire_v016.nk,66e2b1227e6b4b9c2f4c6a7d,yogesh.kate,,,pnewspt091.basilic.com,2024/09/12 14:45:14,2024/09/12 14:45:15,2024/09/12 14:47:06,2d_pool,2d_group,50,1001-1076,76,8,Nuke,1,1486950,0,0,6,00:00:01:51,00:00:10:21,00:00:01:17,00:00:01:13,00:00:00:23,00:00:00:02,00:00:00:03,00:00:09:57,00:00:01:14,00:00:01:10,00:00:09:57,00:00:01:14,00:00:01:10,00:00:00:08,00:00:00:00,00:00:00:07,00:00:00:07,00:00:00:08,00:00:00:01,00:00:00:08,00:00:00:08,00:00:00:00,00:00:00:00,0,0,0,25204473856,7789529536,7681097728,98 %,20 %,21 %,36052910,168474349,0,0,0
la060_0010_prep_remoevwire_v017.nk,66e2b28e7e6b4b9c2f4c6ae8,yogesh.kate,,,pnewspt091.basilic.com,2024/09/12 14:51:18,2024/09/12 14:51:20,2024/09/12 14:53:09,2d_pool,2d_group,50,1001-1076,76,8,Nuke,1,1487528,0,0,6,00:00:01:49,00:00:09:40,00:00:01:12,00:00:01:12,00:00:00:23,00:00:00:02,00:00:00:02,00:00:09:17,00:00:01:09,00:00:01:09,00:00:09:17,00:00:01:09,00:00:01:09,00:00:00:07,00:00:00:00,00:00:00:07,00:00:00:07,00:00:00:08,00:00:00:01,00:00:00:07,00:00:00:07,00:00:00:00,00:00:00:00,0,0,0,25323872256,7799846592,7802302464,98 %,22 %,26 %,40515530,166474917,0,0,0
la060_0020_paint_v001.nk,66e2cdf27e6b4b9c2f4c6eb2,dnyaneshwar.shelke,,,pnewspt098,2024/09/12 16:48:10,2024/09/12 16:48:10,2024/09/12 16:49:52,2d_pool,2d_group,50,1001-1064,64,64,Nuke,0,0,0,0,14,00:00:01:41,00:00:23:06,00:00:00:21,00:00:00:21,00:00:00:51,00:00:00:00,00:00:00:00,00:00:21:49,00:00:00:20,00:00:00:20,00:00:21:49,00:00:00:20,00:00:00:20,00:00:00:21,00:00:00:00,00:00:00:20,00:00:00:20,00:00:00:22,00:00:00:00,00:00:00:21,00:00:00:21,00:00:00:00,00:00:00:00,3090991666,48296744,47525284,7312994304,5226663088,6533381120,78 %,1 %,1 %,5344796,330873730,0,0,0
la060_0040_prep_Marker_removed_v001.%04d_,66e296fd7e6b4b9c2f4c678d,santhoshkumar.saravanapandian,None,,pnewstr057.basilic.com,2024/09/12 12:53:41,2024/09/12 12:55:26,2024/09/12 12:57:04,2d_pool,2d_group,100,1001-1097,97,1,Nuke,1,3766,0,0,1,00:00:01:37,00:00:01:37,00:00:01:37,00:00:01:37,00:00:00:02,00:00:00:02,00:00:00:02,00:00:01:34,00:00:01:34,00:00:01:34,00:00:01:34,00:00:01:34,00:00:01:34,00:00:00:01,00:00:00:00,00:00:00:00,00:00:00:00,00:00:00:02,00:00:00:01,00:00:00:01,00:00:00:01,00:00:00:00,00:00:00:00,0,0,0,664875008,602827968,602827968,2 %,2 %,2 %,577343,28867134,0,0,0
la060_0040_prep_Marker_removed_v001_render,66e2a90c7e6b4b9c2f4c6987,santhoshkumar.saravanapandian,,,pnewstr057,2024/09/12 14:10:44,2024/09/12 14:10:48,2024/09/12 14:11:25,ingestion_pool,none,50,1,1,1,Python,1,1048,0,0,1,00:00:00:36,00:00:00:36,00:00:00:36,00:00:00:36,00:00:00:02,00:00:00:02,00:00:00:02,00:00:00:33,00:00:00:33,00:00:00:33,00:00:00:33,00:00:00:33,00:00:00:33,00:00:00:36,00:00:00:02,00:00:00:33,00:00:00:33,00:00:00:37,00:00:00:03,00:00:00:34,00:00:00:34,00:00:00:00,00:00:00:00,0,0,0,169062400,166751936,166751936,1 %,1 %,1 %,87757,8775677,0,0,0
la060_0040_prep_Marker_v004.nk,66e296eb7e6b4b9c2f4c677d,santhoshkumar.saravanapandian,,,pnewstr057.basilic.com,2024/09/12 12:53:23,2024/09/12 12:53:24,2024/09/12 12:54:24,2d_pool,2d_group,50,1001-1097,97,10,Nuke,1,291299,0,0,9,00:00:01:00,00:00:08:57,00:00:00:53,00:00:00:56,00:00:00:28,00:00:00:02,00:00:00:02,00:00:08:28,00:00:00:50,00:00:00:53,00:00:08:28,00:00:00:50,00:00:00:53,00:00:00:05,00:00:00:00,00:00:00:05,00:00:00:05,00:00:00:06,00:00:00:01,00:00:00:06,00:00:00:06,00:00:00:00,00:00:00:00,0,0,0,4039360512,1552317619,1567784192,95 %,6 %,5 %,8762642,142016793,0,0,0
la060_0120_prep_Patchupmissingsnow_CP_v001.%04d_,66e2766d7e6b4b9c2f4c654e,nitish.kumbalkar,None,,pnewspt088.basilic.com,2024/09/12 10:34:45,2024/09/12 10:34:45,2024/09/12 10:34:54,2d_pool,2d_group,50,1001,1,1,Nuke,1,3760,0,0,1,00:00:00:09,00:00:00:09,00:00:00:09,00:00:00:09,00:00:00:02,00:00:00:02,00:00:00:02,00:00:00:06,00:00:00:06,00:00:00:06,00:00:00:06,00:00:00:06,00:00:00:06,00:00:00:09,00:00:00:02,00:00:00:06,00:00:00:06,00:00:00:10,00:00:00:03,00:00:00:07,00:00:00:07,00:00:00:00,00:00:00:00,0,0,0,359186432,209639936,209639936,1 %,1 %,1 %,13034,1303316,0,0,0
la060_0120_prep_Patchupmissingsnow_precomp_v001.%04d_,66e2bd417e6b4b9c2f4c6c5b,nitish.kumbalkar,None,,pnewspt088.basilic.com,2024/09/12 15:36:57,2024/09/12 15:36:58,2024/09/12 15:37:54,2d_pool,2d_group,50,1001-1055,55,1,Nuke,1,3854,0,0,1,00:00:00:56,00:00:00:56,00:00:00:56,00:00:00:56,00:00:00:02,00:00:00:02,00:00:00:02,00:00:00:53,00:00:00:53,00:00:00:53,00:00:00:53,00:00:00:53,00:00:00:53,00:00:00:01,00:00:00:00,00:00:00:00,00:00:00:00,00:00:00:02,00:00:00:01,00:00:00:01,00:00:00:01,00:00:00:00,00:00:00:00,0,0,0,661594112,566690496,566690496,5 %,2 %,2 %,309996,15499757,0,0,0
la060_0120_prep_Patchupmissingsnow_precomp_v002.%04d_,66e2bd8a7e6b4b9c2f4c6c68,nitish.kumbalkar,None,,pnewspt088.basilic.com,2024/09/12 15:38:09,2024/09/12 15:40:16,2024/09/12 15:41:13,2d_pool,2d_group,50,1001-1055,55,1,Nuke,1,3830,0,0,1,00:00:00:57,00:00:00:57,00:00:00:57,00:00:00:57,00:00:00:02,00:00:00:02,00:00:00:02,00:00:00:54,00:00:00:54,00:00:00:54,00:00:00:54,00:00:00:54,00:00:00:54,00:00:00:01,00:00:00:00,00:00:00:00,00:00:00:00,00:00:00:02,00:00:00:01,00:00:00:01,00:00:00:01,00:00:00:00,00:00:00:00,0,0,0,665550848,567795456,567795456,2 %,2 %,2 %,310598,15529853,0,0,0
la060_0120_prep_Patchupmissingsnow_v002.nk,66e26de47e6b4b9c2f4c64e1,nitish.kumbalkar,,,pnewspt088.basilic.com,2024/09/12 9:58:20,2024/09/12 9:58:21,2024/09/12 10:00:11,2d_pool,2d_group,50,1001-1055,55,6,Nuke,1,5356044,0,0,6,00:00:01:50,00:00:09:39,00:00:01:36,00:00:01:32,00:00:00:17,00:00:00:02,00:00:00:03,00:00:09:21,00:00:01:33,00:00:01:29,00:00:09:21,00:00:01:33,00:00:01:29,00:00:00:10,00:00:00:00,00:00:00:10,00:00:00:10,00:00:00:10,00:00:00:01,00:00:00:09,00:00:00:09,00:00:00:00,00:00:00:00,0,0,0,11218026496,3442543104,3737531392,93 %,4 %,5 %,8142371,170461844,0,0,0
la060_0120_prep_Patchupmissingsnow_v003.nk,66e2955b7e6b4b9c2f4c6746,nitish.kumbalkar,,,pnewspt088.basilic.com,2024/09/12 12:46:43,2024/09/12 12:46:44,2024/09/12 12:49:20,2d_pool,2d_group,50,1001-1055,55,6,Nuke,1,5648098,0,0,6,00:00:02:36,00:00:13:01,00:00:02:10,00:00:02:23,00:00:00:19,00:00:00:03,00:00:00:03,00:00:12:41,00:00:02:06,00:00:02:20,00:00:12:41,00:00:02:06,00:00:02:20,00:00:00:14,00:00:00:00,00:00:00:13,00:00:00:13,00:00:00:15,00:00:00:01,00:00:00:15,00:00:00:15,00:00:00:00,00:00:00:00,0,0,0,11549921280,3165721642,3333156096,97 %,4 %,4 %,8969224,230616070,0,0,0
la060_0120_prep_Patchupmissingsnow_v003.nk,66e298377e6b4b9c2f4c67e6,nitish.kumbalkar,,,pnewspt088.basilic.com,2024/09/12 12:58:55,2024/09/12 12:58:56,2024/09/12 13:01:05,2d_pool,2d_group,50,1001-1055,55,6,Nuke,1,5705255,0,0,4,00:00:02:09,00:00:08:36,00:00:01:26,00:00:01:23,00:00:00:19,00:00:00:03,00:00:00:03,00:00:08:16,00:00:01:22,00:00:01:20,00:00:08:16,00:00:01:22,00:00:01:20,00:00:00:09,00:00:00:00,00:00:00:09,00:00:00:09,00:00:00:09,00:00:00:01,00:00:00:09,00:00:00:09,00:00:00:00,00:00:00:00,0,0,0,11516047360,2936883413,3020515072,98 %,6 %,7 %,9284759,143788554,0,0,0
la060_0120_prep_Patchupmissingsnow_v003.nk,66e2bd7f7e6b4b9c2f4c6c60,nitish.kumbalkar,,,pnewspt088.basilic.com,2024/09/12 15:37:59,2024/09/12 15:38:01,2024/09/12 15:40:04,2d_pool,2d_group,50,1001-1055,55,6,Nuke,1,6037639,0,0,6,00:00:02:02,00:00:10:41,00:00:01:46,00:00:01:54,00:00:00:18,00:00:00:03,00:00:00:03,00:00:10:23,00:00:01:43,00:00:01:51,00:00:10:23,00:00:01:43,00:00:01:51,00:00:00:11,00:00:00:00,00:00:00:11,00:00:00:11,00:00:00:12,00:00:00:01,00:00:00:12,00:00:00:12,00:00:00:00,00:00:00:00,0,0,0,7652184064,2222480448,2310022400,86 %,6 %,4 %,10877672,172336620,0,0,0
la060_0120_prep_Patchupmissingsnow_wip_v001.%04d_,66e26e187e6b4b9c2f4c64e8,nitish.kumbalkar,None,,pnewspt088.basilic.com,2024/09/12 9:59:12,2024/09/12 10:00:58,2024/09/12 10:01:55,2d_pool,2d_group,50,1001-1055,55,1,Nuke,1,3774,0,0,1,00:00:00:57,00:00:00:57,00:00:00:57,00:00:00:57,00:00:00:03,00:00:00:03,00:00:00:03,00:00:00:54,00:00:00:54,00:00:00:54,00:00:00:54,00:00:00:54,00:00:00:54,00:00:00:01,00:00:00:00,00:00:00:00,00:00:00:00,00:00:00:02,00:00:00:01,00:00:00:01,00:00:00:01,00:00:00:00,00:00:00:00,0,0,0,659918848,455641216,455641216,7 %,2 %,2 %,312524,15626160,0,0,0
la060_0120_prep_Patchupmissingsnow_wip_v002.%04d_,66e295747e6b4b9c2f4c674d,nitish.kumbalkar,None,,pnewspt088.basilic.com,2024/09/12 12:47:08,2024/09/12 12:50:08,2024/09/12 12:51:30,2d_pool,2d_group,50,1001-1055,55,1,Nuke,1,3774,0,0,1,00:00:01:22,00:00:01:22,00:00:01:22,00:00:01:22,00:00:00:02,00:00:00:02,00:00:00:02,00:00:01:19,00:00:01:19,00:00:01:19,00:00:01:19,00:00:01:19,00:00:01:19,00:00:00:01,00:00:00:00,00:00:00:01,00:00:00:01,00:00:00:02,00:00:00:01,00:00:00:02,00:00:00:02,00:00:00:00,00:00:00:00,0,0,0,661032960,495642816,495642816,5 %,1 %,1 %,238377,23837616,0,0,0
la060_0120_prep_Patchupmissingsnow_wip_v003.%04d_,66e298447e6b4b9c2f4c67f1,nitish.kumbalkar,None,,pnewspt088.basilic.com,2024/09/12 12:59:08,2024/09/12 13:01:50,2024/09/12 13:02:46,2d_pool,2d_group,50,1001-1055,55,1,Nuke,1,3774,0,0,1,00:00:00:56,00:00:00:56,00:00:00:56,00:00:00:56,00:00:00:02,00:00:00:02,00:00:00:02,00:00:00:53,00:00:00:53,00:00:00:53,00:00:00:53,00:00:00:53,00:00:00:53,00:00:00:01,00:00:00:00,00:00:00:00,00:00:00:00,00:00:00:02,00:00:00:01,00:00:00:01,00:00:00:01,00:00:00:00,00:00:00:00,0,0,0,658624512,555620928,555620928,6 %,2 %,2 %,312232,15611588,0,0,0
ps090_0140_prep_markerandrig_forqc_v003.%04d_,66e1e8347e6b4b9c2f4c60ae,ravindra.choure,None,,pnewsrt103.basilic.com,2024/09/12 0:27:56,2024/09/12 0:29:47,2024/09/12 0:30:18,2d_pool,2d_group,50,986-1075,90,1,Nuke,1,3702,0,0,1,00:00:00:31,00:00:00:31,00:00:00:31,00:00:00:31,00:00:00:02,00:00:00:02,00:00:00:02,00:00:00:28,00:00:00:28,00:00:00:28,00:00:00:28,00:00:00:28,00:00:00:28,00:00:00:00,00:00:00:00,00:00:00:00,00:00:00:00,00:00:00:01,00:00:00:01,00:00:00:01,00:00:00:01,00:00:00:00,00:00:00:00,0,0,0,499212288,429986816,429986816,5 %,3 %,3 %,215893,7196429,0,0,0
ps090_0140_prep_markerandrig_forqc_v003_,66e1e8367e6b4b9c2f4c60b0,ravindra.choure,None,,pnewsrt103.basilic.com,2024/09/12 0:27:58,2024/09/12 0:30:51,2024/09/12 0:31:11,2d_pool,2d_group,50,986-1075,90,1,Nuke,1,8550,0,0,1,00:00:00:20,00:00:00:20,00:00:00:20,00:00:00:20,00:00:00:02,00:00:00:02,00:00:00:02,00:00:00:17,00:00:00:17,00:00:00:17,00:00:00:17,00:00:00:17,00:00:00:17,00:00:00:00,00:00:00:00,00:00:00:00,00:00:00:00,00:00:00:01,00:00:00:01,00:00:00:01,00:00:00:01,00:00:00:00,00:00:00:00,0,0,0,773500928,330408768,330408768,28 %,6 %,6 %,158730,2645492,0,0,0
ps090_0140_prep_markerandrig_forqc_v004.%04d_,66e1ee6d7e6b4b9c2f4c60f9,ravindra.choure,None,,pnewsrt103.basilic.com,2024/09/12 0:54:29,2024/09/12 0:56:19,2024/09/12 0:56:52,2d_pool,2d_group,50,986-1075,90,1,Nuke,1,3702,0,0,1,00:00:00:33,00:00:00:33,00:00:00:33,00:00:00:33,00:00:00:02,00:00:00:02,00:00:00:02,00:00:00:30,00:00:00:30,00:00:00:30,00:00:00:30,00:00:00:30,00:00:00:30,00:00:00:00,00:00:00:00,00:00:00:00,00:00:00:00,00:00:00:01,00:00:00:01,00:00:00:01,00:00:00:01,00:00:00:00,00:00:00:00,0,0,0,495116288,430066144,430066144,6 %,2 %,2 %,178023,8901129,0,0,0
